"X1","Unnamed: 0","Date","TweetID","BTC Price","User Location","User follower count","UserFollowingCount","User Verified","Quote Status?","AccountCreationDate","Default Profile Theme?","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity","word","value"
0,5,"5/25/2021 14:16",1.4e+18,37784.03,"Decentralised",276761,512,FALSE,FALSE,"3/6/2018 12:08",TRUE,FALSE,512,0.516666667,0.266666667,"missing",-2
0,5,"5/25/2021 14:16",1.4e+18,37784.03,"Decentralised",276761,512,FALSE,FALSE,"3/6/2018 12:08",TRUE,FALSE,512,0.516666667,0.266666667,"impressed",3
2,16,"5/25/2021 14:16",1.4e+18,37784.03,"Under someone's uncle probably",33538,145,FALSE,FALSE,"6/1/2017 1:37",FALSE,FALSE,145,0.588888889,0.377777778,"scams",-2
2,16,"5/25/2021 14:16",1.4e+18,37784.03,"Under someone's uncle probably",33538,145,FALSE,FALSE,"6/1/2017 1:37",FALSE,FALSE,145,0.588888889,0.377777778,"creative",2
2,16,"5/25/2021 14:16",1.4e+18,37784.03,"Under someone's uncle probably",33538,145,FALSE,FALSE,"6/1/2017 1:37",FALSE,FALSE,145,0.588888889,0.377777778,"lol",3
9,58,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",38,932,FALSE,FALSE,"11/25/2015 17:24",TRUE,FALSE,932,0.72962963,0.281481481,"influential",2
10,64,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",191,250,FALSE,FALSE,"4/23/2010 13:29",FALSE,FALSE,250,0.283333333,0.125,"solid",2
13,93,"5/25/2021 14:16",1.4e+18,37784.03,"Shorewood, WI & Atenas, CR",15862,240,FALSE,FALSE,"7/8/2011 22:40",FALSE,FALSE,240,0.696938776,-0.155102041,"worthless",-2
13,93,"5/25/2021 14:16",1.4e+18,37784.03,"Shorewood, WI & Atenas, CR",15862,240,FALSE,FALSE,"7/8/2011 22:40",FALSE,FALSE,240,0.696938776,-0.155102041,"leave",-1
13,93,"5/25/2021 14:16",1.4e+18,37784.03,"Shorewood, WI & Atenas, CR",15862,240,FALSE,FALSE,"7/8/2011 22:40",FALSE,FALSE,240,0.696938776,-0.155102041,"wrong",-2
13,93,"5/25/2021 14:16",1.4e+18,37784.03,"Shorewood, WI & Atenas, CR",15862,240,FALSE,FALSE,"7/8/2011 22:40",FALSE,FALSE,240,0.696938776,-0.155102041,"lazy",-1
14,97,"5/25/2021 14:16",1.4e+18,37784.03,"in search",134,739,FALSE,FALSE,"9/10/2018 21:18",TRUE,FALSE,739,0.5375,0.0875,"dread",-2
14,97,"5/25/2021 14:16",1.4e+18,37784.03,"in search",134,739,FALSE,FALSE,"9/10/2018 21:18",TRUE,FALSE,739,0.5375,0.0875,"ability",2
14,97,"5/25/2021 14:16",1.4e+18,37784.03,"in search",134,739,FALSE,FALSE,"9/10/2018 21:18",TRUE,FALSE,739,0.5375,0.0875,"recommend",2
15,98,"5/25/2021 14:16",1.4e+18,37784.03,"<U+65E5><U+672C>",3771,1102,FALSE,FALSE,"9/22/2020 13:54",TRUE,FALSE,1102,0.688888889,0.544444444,"proud",2
15,98,"5/25/2021 14:16",1.4e+18,37784.03,"<U+65E5><U+672C>",3771,1102,FALSE,FALSE,"9/22/2020 13:54",TRUE,FALSE,1102,0.688888889,0.544444444,"excellent",3
15,98,"5/25/2021 14:16",1.4e+18,37784.03,"<U+65E5><U+672C>",3771,1102,FALSE,FALSE,"9/22/2020 13:54",TRUE,FALSE,1102,0.688888889,0.544444444,"accepted",1
17,104,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1839,1222,FALSE,FALSE,"4/15/2019 0:31",TRUE,FALSE,1222,0.8,0.4,"free",1
17,104,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1839,1222,FALSE,FALSE,"4/15/2019 0:31",TRUE,FALSE,1222,0.8,0.4,"join",1
17,104,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1839,1222,FALSE,FALSE,"4/15/2019 0:31",TRUE,FALSE,1222,0.8,0.4,"free",1
18,111,"5/25/2021 14:16",1.4e+18,37784.03,"United Kingdom",497,430,FALSE,FALSE,"8/15/2010 23:50",TRUE,FALSE,430,0.597619048,0.371428571,"smart",1
18,111,"5/25/2021 14:16",1.4e+18,37784.03,"United Kingdom",497,430,FALSE,FALSE,"8/15/2010 23:50",TRUE,FALSE,430,0.597619048,0.371428571,"bother",-2
19,130,"5/25/2021 14:16",1.4e+18,37784.03,"Mexico (super dangerous)",2089,530,FALSE,FALSE,"4/4/2020 5:03",TRUE,FALSE,530,0.3,1,"destroyed",-3
19,130,"5/25/2021 14:16",1.4e+18,37784.03,"Mexico (super dangerous)",2089,530,FALSE,FALSE,"4/4/2020 5:03",TRUE,FALSE,530,0.3,1,"happy",3
19,130,"5/25/2021 14:16",1.4e+18,37784.03,"Mexico (super dangerous)",2089,530,FALSE,FALSE,"4/4/2020 5:03",TRUE,FALSE,530,0.3,1,"denounces",-2
20,134,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1239,1254,FALSE,FALSE,"1/5/2019 16:11",TRUE,FALSE,1254,0.8,0.4,"free",1
20,134,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1239,1254,FALSE,FALSE,"1/5/2019 16:11",TRUE,FALSE,1254,0.8,0.4,"join",1
20,134,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1239,1254,FALSE,FALSE,"1/5/2019 16:11",TRUE,FALSE,1254,0.8,0.4,"free",1
22,142,"5/25/2021 14:16",1.4e+18,37784.03,"India",109,593,FALSE,FALSE,"5/17/2011 18:14",TRUE,FALSE,593,0.398051948,0.244415584,"cheering",2
23,151,"5/25/2021 14:16",1.4e+18,37784.03,"Planet Earth",57,400,FALSE,FALSE,"7/6/2014 3:59",FALSE,FALSE,400,0.767857143,-0.107142857,"weird",-2
24,152,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",486,1169,FALSE,TRUE,"10/30/2020 21:08",TRUE,FALSE,1169,0.6,0.1125,"safe",1
25,159,"5/25/2021 14:16",1.4e+18,37784.03,"Canada",274,1219,FALSE,FALSE,"11/23/2017 11:34",TRUE,FALSE,1219,0.3,1,"arrogant",-2
25,159,"5/25/2021 14:16",1.4e+18,37784.03,"Canada",274,1219,FALSE,FALSE,"11/23/2017 11:34",TRUE,FALSE,1219,0.3,1,"rage",-2
28,181,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1701,2112,FALSE,FALSE,"5/12/2009 17:37",FALSE,FALSE,2112,0.65,0.4375,"dream",1
28,181,"5/25/2021 14:16",1.4e+18,37784.03,"United States of America",1701,2112,FALSE,FALSE,"5/12/2009 17:37",FALSE,FALSE,2112,0.65,0.4375,"true",2
29,183,"5/25/2021 14:16",1.4e+18,37784.03,"Athens, Greece",7323,678,FALSE,FALSE,"4/21/2018 22:19",FALSE,FALSE,678,0.25,0.0625,"success",2
29,183,"5/25/2021 14:16",1.4e+18,37784.03,"Athens, Greece",7323,678,FALSE,FALSE,"4/21/2018 22:19",FALSE,FALSE,678,0.25,0.0625,"failing",-2
30,184,"5/25/2021 14:15",1.4e+18,37784.03,"United Kingdom",31108,2080,FALSE,FALSE,"2/3/2011 18:25",FALSE,FALSE,2080,1,-0.3,"helps",2
30,184,"5/25/2021 14:15",1.4e+18,37784.03,"United Kingdom",31108,2080,FALSE,FALSE,"2/3/2011 18:25",FALSE,FALSE,2080,1,-0.3,"worst",-3
31,197,"5/25/2021 14:15",1.4e+18,37784.03,"Islamabad, Pakistan",493,263,FALSE,FALSE,"9/23/2020 9:55",TRUE,FALSE,263,0.5,-0.3,"crash",-2
33,203,"5/25/2021 14:15",1.4e+18,37784.03,"Switzerland",65007,1030,FALSE,FALSE,"5/1/2016 12:58",FALSE,FALSE,1030,0.5,0.78125,"miss",-2
33,203,"5/25/2021 14:15",1.4e+18,37784.03,"Switzerland",65007,1030,FALSE,FALSE,"5/1/2016 12:58",FALSE,FALSE,1030,0.5,0.78125,"hopeful",2
33,203,"5/25/2021 14:15",1.4e+18,37784.03,"Switzerland",65007,1030,FALSE,FALSE,"5/1/2016 12:58",FALSE,FALSE,1030,0.5,0.78125,"join",1
36,219,"5/25/2021 14:15",1.4e+18,37784.03,"Loosiana",39,211,FALSE,FALSE,"12/3/2019 4:51",TRUE,FALSE,211,0.564642857,0.31797619,"fine",2
39,258,"5/25/2021 14:15",1.4e+18,37784.03,"United States of America",191,250,FALSE,FALSE,"4/23/2010 13:29",FALSE,FALSE,250,0.666666667,0.575,"nice",3
39,258,"5/25/2021 14:15",1.4e+18,37784.03,"United States of America",191,250,FALSE,FALSE,"4/23/2010 13:29",FALSE,FALSE,250,0.666666667,0.575,"top",2
41,263,"5/25/2021 14:15",1.4e+18,37784.03,"Cryptoville",222,769,FALSE,TRUE,"5/3/2018 21:14",TRUE,FALSE,769,0.2,0.2,"manipulation",-1
41,263,"5/25/2021 14:15",1.4e+18,37784.03,"Cryptoville",222,769,FALSE,TRUE,"5/3/2018 21:14",TRUE,FALSE,769,0.2,0.2,"fud",-3
41,263,"5/25/2021 14:15",1.4e+18,37784.03,"Cryptoville",222,769,FALSE,TRUE,"5/3/2018 21:14",TRUE,FALSE,769,0.2,0.2,"fud",-3
42,287,"5/25/2021 14:15",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.69375,-0.0875,"lazy",-1
42,287,"5/25/2021 14:15",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.69375,-0.0875,"lazy",-1
42,287,"5/25/2021 14:15",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.69375,-0.0875,"advantage",2
42,287,"5/25/2021 14:15",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.69375,-0.0875,"hide",-1
42,287,"5/25/2021 14:15",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.69375,-0.0875,"stops",-1
42,287,"5/25/2021 14:15",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.69375,-0.0875,"helps",2
43,289,"5/25/2021 14:15",1.4e+18,37784.03,"Rain City",12488,371,FALSE,FALSE,"9/6/2008 17:31",FALSE,FALSE,371,0.46,0.1,"improved",2
45,299,"5/25/2021 14:15",1.4e+18,37784.03,"Canada",274,1219,FALSE,FALSE,"11/23/2017 11:34",TRUE,FALSE,1219,0.411111111,-0.2125,"badly",-3
49,351,"5/25/2021 14:15",1.4e+18,37784.03,"United States of America",12889,1135,TRUE,FALSE,"6/8/2009 22:00",FALSE,FALSE,1135,0.71,0.33,"speculative",-2
49,351,"5/25/2021 14:15",1.4e+18,37784.03,"United States of America",12889,1135,TRUE,FALSE,"6/8/2009 22:00",FALSE,FALSE,1135,0.71,0.33,"asset",2
50,353,"5/25/2021 14:15",1.4e+18,37784.03,"Brazil",24,342,FALSE,FALSE,"4/19/2020 19:59",TRUE,FALSE,342,0.633333333,0.111111111,"worthy",2
50,353,"5/25/2021 14:15",1.4e+18,37784.03,"Brazil",24,342,FALSE,FALSE,"4/19/2020 19:59",TRUE,FALSE,342,0.633333333,0.111111111,"waste",-1
54,382,"5/25/2021 14:14",1.4e+18,37784.03,"India",224,399,FALSE,FALSE,"9/16/2019 18:00",TRUE,FALSE,399,0.9,0.6,"amazing",4
61,482,"5/25/2021 14:14",1.4e+18,37784.03,"Beautiful midwest",161,3518,FALSE,FALSE,"1/27/2010 16:18",FALSE,FALSE,3518,0.65,0.116666667,"free",1
62,488,"5/25/2021 14:14",1.4e+18,37784.03,"United States of America",486,217,FALSE,FALSE,"2/25/2011 18:54",FALSE,FALSE,217,0.351515152,0.078787879,"pay",-1
63,489,"5/25/2021 14:14",1.4e+18,37784.03,"United Kingdom",497,430,FALSE,FALSE,"8/15/2010 23:50",TRUE,FALSE,430,0.521428571,0.157142857,"smart",1
68,565,"5/25/2021 14:13",1.4e+18,37784.03,"Not financial advice.",168,623,FALSE,FALSE,"7/16/2020 15:51",TRUE,FALSE,623,0.504166667,0.195833333,"popular",3
68,565,"5/25/2021 14:13",1.4e+18,37784.03,"Not financial advice.",168,623,FALSE,FALSE,"7/16/2020 15:51",TRUE,FALSE,623,0.504166667,0.195833333,"popular",3
73,617,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",2234,378,FALSE,FALSE,"4/25/2020 17:18",TRUE,FALSE,378,0.529487179,0.016666667,"worse",-3
73,617,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",2234,378,FALSE,FALSE,"4/25/2020 17:18",TRUE,FALSE,378,0.529487179,0.016666667,"ban",-2
74,647,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",71,199,FALSE,FALSE,"7/19/2012 17:17",TRUE,FALSE,199,0.4625,0.05,"attack",-1
74,647,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",71,199,FALSE,FALSE,"7/19/2012 17:17",TRUE,FALSE,199,0.4625,0.05,"missing",-2
74,647,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",71,199,FALSE,FALSE,"7/19/2012 17:17",TRUE,FALSE,199,0.4625,0.05,"free",1
75,653,"5/25/2021 14:13",1.4e+18,37784.03,"earth",27,177,FALSE,FALSE,"10/25/2009 13:26",TRUE,FALSE,177,0.547222222,-0.013888889,"block",-1
75,653,"5/25/2021 14:13",1.4e+18,37784.03,"earth",27,177,FALSE,FALSE,"10/25/2009 13:26",TRUE,FALSE,177,0.547222222,-0.013888889,"hard",-1
76,663,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",3096,577,FALSE,FALSE,"3/2/2015 18:18",FALSE,FALSE,577,0.5,0.34375,"favorite",2
76,663,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",3096,577,FALSE,FALSE,"3/2/2015 18:18",FALSE,FALSE,577,0.5,0.34375,"support",2
77,672,"5/25/2021 14:13",1.4e+18,37784.03,"United States of America",93,141,FALSE,FALSE,"6/25/2016 23:18",TRUE,FALSE,141,0.3,0.111111111,"sincere",2
79,690,"5/25/2021 14:13",1.4e+18,37784.03,"Tracked on the blockchain",7780,1502,FALSE,FALSE,"5/17/2018 16:01",TRUE,FALSE,1502,0.525,0.25,"negative",-2
79,690,"5/25/2021 14:13",1.4e+18,37784.03,"Tracked on the blockchain",7780,1502,FALSE,FALSE,"5/17/2018 16:01",TRUE,FALSE,1502,0.525,0.25,"secure",2
79,690,"5/25/2021 14:13",1.4e+18,37784.03,"Tracked on the blockchain",7780,1502,FALSE,FALSE,"5/17/2018 16:01",TRUE,FALSE,1502,0.525,0.25,"failing",-2
79,690,"5/25/2021 14:13",1.4e+18,37784.03,"Tracked on the blockchain",7780,1502,FALSE,FALSE,"5/17/2018 16:01",TRUE,FALSE,1502,0.525,0.25,"disaster",-2
79,690,"5/25/2021 14:13",1.4e+18,37784.03,"Tracked on the blockchain",7780,1502,FALSE,FALSE,"5/17/2018 16:01",TRUE,FALSE,1502,0.525,0.25,"improve",2
79,690,"5/25/2021 14:13",1.4e+18,37784.03,"Tracked on the blockchain",7780,1502,FALSE,FALSE,"5/17/2018 16:01",TRUE,FALSE,1502,0.525,0.25,"secured",2
80,702,"5/25/2021 14:13",1.4e+18,37784.03,"Pune",1298,513,FALSE,FALSE,"6/6/2010 16:01",FALSE,FALSE,513,0.05,0.1,"authority",1
81,706,"5/25/2021 14:13",1.4e+18,37784.03,"<U+0001F1FA><U+0001F1F8>",1261,626,FALSE,FALSE,"3/2/2009 19:50",FALSE,FALSE,626,0.430277778,-0.021944444,"hard",-1
85,741,"5/25/2021 14:12",1.4e+18,37784.03,"Canada",197,1836,FALSE,FALSE,"12/29/2020 21:23",TRUE,FALSE,1836,0.653333333,0.196666667,"fine",2
85,741,"5/25/2021 14:12",1.4e+18,37784.03,"Canada",197,1836,FALSE,FALSE,"12/29/2020 21:23",TRUE,FALSE,1836,0.653333333,0.196666667,"love",3
85,741,"5/25/2021 14:12",1.4e+18,37784.03,"Canada",197,1836,FALSE,FALSE,"12/29/2020 21:23",TRUE,FALSE,1836,0.653333333,0.196666667,"hate",-3
87,767,"5/25/2021 14:12",1.4e+18,37784.03,"Europe",94,274,FALSE,TRUE,"8/3/2017 7:02",FALSE,FALSE,274,0.45,0.4,"stopped",-1
87,767,"5/25/2021 14:12",1.4e+18,37784.03,"Europe",94,274,FALSE,TRUE,"8/3/2017 7:02",FALSE,FALSE,274,0.45,0.4,"share",1
89,790,"5/25/2021 14:12",1.4e+18,37784.03,"Republic of Mozambique",541,256,FALSE,FALSE,"9/20/2018 16:05",FALSE,FALSE,256,0.8,0.4,"free",1
91,812,"5/25/2021 14:12",1.4e+18,37784.03,"Elon's Head",37,367,FALSE,FALSE,"5/21/2017 13:37",TRUE,FALSE,367,0.566666667,0.2,"favorite",2
93,821,"5/25/2021 14:12",1.4e+18,37784.03,"Planet Earth",79,171,FALSE,FALSE,"12/14/2017 17:29",FALSE,FALSE,171,0.541666667,-0.333333333,"gun",-1
93,821,"5/25/2021 14:12",1.4e+18,37784.03,"Planet Earth",79,171,FALSE,FALSE,"12/14/2017 17:29",FALSE,FALSE,171,0.541666667,-0.333333333,"illegal",-3
95,825,"5/25/2021 14:12",1.4e+18,37784.03,"Amsterdam, Nederland",49945,1044,FALSE,FALSE,"5/18/2019 8:27",FALSE,FALSE,1044,0.733333333,-0.133333333,"nervous",-2
99,849,"5/25/2021 14:12",1.4e+18,37784.03,"Everywhere ;)",25388,10713,FALSE,FALSE,"1/17/2009 13:25",FALSE,FALSE,10713,1,0.5,"join",1
100,853,"5/25/2021 14:12",1.4e+18,37784.03,"<U+0001F1FA><U+0001F1F8>",27152,13383,FALSE,FALSE,"8/25/2008 3:17",FALSE,FALSE,13383,0.733333333,0.433333333,"panic",-3
100,853,"5/25/2021 14:12",1.4e+18,37784.03,"<U+0001F1FA><U+0001F1F8>",27152,13383,FALSE,FALSE,"8/25/2008 3:17",FALSE,FALSE,13383,0.733333333,0.433333333,"shares",1
100,853,"5/25/2021 14:12",1.4e+18,37784.03,"<U+0001F1FA><U+0001F1F8>",27152,13383,FALSE,FALSE,"8/25/2008 3:17",FALSE,FALSE,13383,0.733333333,0.433333333,"strong",2
102,856,"5/25/2021 14:12",1.4e+18,37784.03,"United States of America",892,2048,FALSE,FALSE,"8/31/2019 8:55",TRUE,FALSE,2048,0.75,0.375,"pay",-1
104,883,"5/25/2021 14:12",1.4e+18,37784.03,"United States of America",5124,1954,FALSE,FALSE,"9/29/2017 16:04",FALSE,FALSE,1954,0.392424242,0.156060606,"appreciated",2
104,883,"5/25/2021 14:12",1.4e+18,37784.03,"United States of America",5124,1954,FALSE,FALSE,"9/29/2017 16:04",FALSE,FALSE,1954,0.392424242,0.156060606,"win",4
105,890,"5/25/2021 14:11",1.4e+18,37784.03,"France",304,1090,FALSE,FALSE,"8/6/2010 18:07",TRUE,FALSE,1090,0.4,0.166666667,"success",2
105,890,"5/25/2021 14:11",1.4e+18,37784.03,"France",304,1090,FALSE,FALSE,"8/6/2010 18:07",TRUE,FALSE,1090,0.4,0.166666667,"vision",1
105,890,"5/25/2021 14:11",1.4e+18,37784.03,"France",304,1090,FALSE,FALSE,"8/6/2010 18:07",TRUE,FALSE,1090,0.4,0.166666667,"growing",1
107,917,"5/25/2021 14:11",1.4e+18,37784.03,"Citadel <U+0001F407><U+0001F573>",896,540,FALSE,FALSE,"7/9/2014 19:55",FALSE,FALSE,540,0.4,0.466666667,"free",1
107,917,"5/25/2021 14:11",1.4e+18,37784.03,"Citadel <U+0001F407><U+0001F573>",896,540,FALSE,FALSE,"7/9/2014 19:55",FALSE,FALSE,540,0.4,0.466666667,"joy",3
108,924,"5/25/2021 14:11",1.4e+18,37784.03,"United Kingdom",379,304,FALSE,FALSE,"2/14/2012 6:00",FALSE,FALSE,304,0.385,-0.06,"dump",-1
111,965,"5/25/2021 14:11",1.4e+18,37784.03,"<U+062F><U+0628><U+064A>, <U+0627><U+0644><U+0627><U+0645><U+0627><U+0631><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0645><U+062A><U+062D><U+062F><U+0629>",37,687,FALSE,FALSE,"12/8/2016 6:44",TRUE,FALSE,687,0.501904762,0.145714286,"growth",2
111,965,"5/25/2021 14:11",1.4e+18,37784.03,"<U+062F><U+0628><U+064A>, <U+0627><U+0644><U+0627><U+0645><U+0627><U+0631><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0645><U+062A><U+062D><U+062F><U+0629>",37,687,FALSE,FALSE,"12/8/2016 6:44",TRUE,FALSE,687,0.501904762,0.145714286,"growth",2
111,965,"5/25/2021 14:11",1.4e+18,37784.03,"<U+062F><U+0628><U+064A>, <U+0627><U+0644><U+0627><U+0645><U+0627><U+0631><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0645><U+062A><U+062D><U+062F><U+0629>",37,687,FALSE,FALSE,"12/8/2016 6:44",TRUE,FALSE,687,0.501904762,0.145714286,"amazing",4
112,966,"5/25/2021 14:11",1.4e+18,37784.03,"<U+0001F310>, <U+0001F1EB><U+0001F1EE>, <U+0001F1EA><U+0001F1FA>, <U+0001F1E8><U+0001F1E6>, or <U+0001F5FA>.",361,399,FALSE,FALSE,"9/18/2009 1:52",FALSE,FALSE,399,0.825,0.8,"amazing",4
112,966,"5/25/2021 14:11",1.4e+18,37784.03,"<U+0001F310>, <U+0001F1EB><U+0001F1EE>, <U+0001F1EA><U+0001F1FA>, <U+0001F1E8><U+0001F1E6>, or <U+0001F5FA>.",361,399,FALSE,FALSE,"9/18/2009 1:52",FALSE,FALSE,399,0.825,0.8,"diamond",1
113,979,"5/25/2021 14:11",1.4e+18,37784.03,"Australia",301,299,FALSE,FALSE,"4/4/2010 2:08",FALSE,FALSE,299,0.468333333,0.171666667,"pretty",1
113,979,"5/25/2021 14:11",1.4e+18,37784.03,"Australia",301,299,FALSE,FALSE,"4/4/2010 2:08",FALSE,FALSE,299,0.468333333,0.171666667,"bailout",-2
113,979,"5/25/2021 14:11",1.4e+18,37784.03,"Australia",301,299,FALSE,FALSE,"4/4/2010 2:08",FALSE,FALSE,299,0.468333333,0.171666667,"losing",-3
113,979,"5/25/2021 14:11",1.4e+18,37784.03,"Australia",301,299,FALSE,FALSE,"4/4/2010 2:08",FALSE,FALSE,299,0.468333333,0.171666667,"hard",-1
115,984,"5/25/2021 14:11",1.4e+18,37784.03,"largox16@gmail.com",545,385,FALSE,FALSE,"11/28/2020 20:28",TRUE,FALSE,385,0.1,0.3,"shoot",-1
115,984,"5/25/2021 14:11",1.4e+18,37784.03,"largox16@gmail.com",545,385,FALSE,FALSE,"11/28/2020 20:28",TRUE,FALSE,385,0.1,0.3,"worth",2
117,998,"5/25/2021 14:11",1.4e+18,37784.03,"KuCoin, Coingecko",346,585,FALSE,TRUE,"9/28/2017 23:39",TRUE,FALSE,585,0.3,0.2,"manipulation",-1
117,998,"5/25/2021 14:11",1.4e+18,37784.03,"KuCoin, Coingecko",346,585,FALSE,TRUE,"9/28/2017 23:39",TRUE,FALSE,585,0.3,0.2,"pay",-1
118,1003,"5/25/2021 14:11",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.67,0.158888889,"clean",2
118,1003,"5/25/2021 14:11",1.4e+18,37784.03,"Financial Freedom<U+0001F44A>",42250,816,FALSE,FALSE,"1/12/2018 18:48",FALSE,FALSE,816,0.67,0.158888889,"share",1
122,1017,"5/25/2021 14:11",1.4e+18,37784.03,"Online",76960,54351,FALSE,FALSE,"5/2/2015 16:54",FALSE,FALSE,54351,0.535,-0.155,"worst",-3
122,1017,"5/25/2021 14:11",1.4e+18,37784.03,"Online",76960,54351,FALSE,FALSE,"5/2/2015 16:54",FALSE,FALSE,54351,0.535,-0.155,"criticism",-2
122,1017,"5/25/2021 14:11",1.4e+18,37784.03,"Online",76960,54351,FALSE,FALSE,"5/2/2015 16:54",FALSE,FALSE,54351,0.535,-0.155,"censored",-2
122,1017,"5/25/2021 14:11",1.4e+18,37784.03,"Online",76960,54351,FALSE,FALSE,"5/2/2015 16:54",FALSE,FALSE,54351,0.535,-0.155,"shamed",-2
122,1017,"5/25/2021 14:11",1.4e+18,37784.03,"Online",76960,54351,FALSE,FALSE,"5/2/2015 16:54",FALSE,FALSE,54351,0.535,-0.155,"banned",-2
123,1024,"5/25/2021 14:11",1.4e+18,37784.03,"Amsterdam, Nederland",49945,1044,FALSE,FALSE,"5/18/2019 8:27",FALSE,FALSE,1044,0.733333333,-0.133333333,"nervous",-2
127,1071,"5/25/2021 14:10",1.4e+18,37784.03,"United Kingdom",4772,4670,TRUE,FALSE,"7/21/2008 1:55",FALSE,FALSE,4670,0.375,0.003125,"share",1
127,1071,"5/25/2021 14:10",1.4e+18,37784.03,"United Kingdom",4772,4670,TRUE,FALSE,"7/21/2008 1:55",FALSE,FALSE,4670,0.375,0.003125,"scam",-2
128,1083,"5/25/2021 14:10",1.4e+18,37784.03,"Caracas, Venezuela",1260,1161,FALSE,FALSE,"11/14/2013 23:19",TRUE,FALSE,1161,0.5,0.35,"imposed",-1
129,1085,"5/25/2021 14:10",1.4e+18,37784.03,"Not at your stop",5461,523,FALSE,FALSE,"7/1/2014 11:45",TRUE,FALSE,523,0.25,-0.15,"failed",-2
130,1089,"5/25/2021 14:10",1.4e+18,37784.03,"India",1567,1470,FALSE,FALSE,"6/10/2014 9:33",FALSE,FALSE,1470,0.466666667,0.366666667,"popular",3
130,1089,"5/25/2021 14:10",1.4e+18,37784.03,"India",1567,1470,FALSE,FALSE,"6/10/2014 9:33",FALSE,FALSE,1470,0.466666667,0.366666667,"falling",-1
137,1137,"5/25/2021 14:10",1.4e+18,37784.03,"Everywhere.",849,480,FALSE,FALSE,"8/13/2015 21:32",TRUE,FALSE,480,0.566666667,0.066666667,"funny",4
138,1156,"5/25/2021 14:10",1.4e+18,37784.03,"United States of America",248,648,FALSE,FALSE,"3/21/2016 22:13",TRUE,FALSE,648,0.275,0.15,"won",3
138,1156,"5/25/2021 14:10",1.4e+18,37784.03,"United States of America",248,648,FALSE,FALSE,"3/21/2016 22:13",TRUE,FALSE,648,0.275,0.15,"missing",-2
142,1185,"5/25/2021 14:10",1.4e+18,37784.03,"United States of America",5634,4634,FALSE,FALSE,"10/17/2018 11:18",FALSE,FALSE,4634,0.35,0.35,"won",3
143,1187,"5/25/2021 14:10",1.4e+18,37784.03,"taiwan",62,700,FALSE,FALSE,"9/23/2009 2:50",TRUE,FALSE,700,0.5,0.133333333,"contender",-1
144,1192,"5/25/2021 14:10",1.4e+18,37784.03,"United Kingdom",353,1092,FALSE,FALSE,"3/3/2018 21:36",TRUE,FALSE,1092,0.375,0.25,"dispute",-2
144,1192,"5/25/2021 14:10",1.4e+18,37784.03,"United Kingdom",353,1092,FALSE,FALSE,"3/3/2018 21:36",TRUE,FALSE,1092,0.375,0.25,"losing",-3
145,1196,"5/25/2021 14:10",1.4e+18,37784.03,"Chile",55,299,FALSE,FALSE,"7/12/2011 23:14",FALSE,FALSE,299,0.75,0.375,"manipulated",-1
