X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
1,7/5/2021,1.41E+18,"Bitcoin $33,649The Monthly chart shows that April's near doji was no fluke. Key support is still $30,000. A monthly close below $35,000 indicates downtrend still in place.cryptocurrencies CryptoNews ",33697.84,United Kingdom,1515,4297,FALSE,FALSE,1/20/2010 14:40,TRUE,FALSE,4297,0.7,0.05
34,7/5/2021,1.41E+18,"Is it about bitcoin or about ""Zeitkistoriker"" Quinn Slobodian , young associate professor of history at Wellesley College? His claims do not see possible war between capitalist banking and something new creating other standard than gold . ",33697.84,United States of America,31,263,FALSE,FALSE,11/15/2018 20:31,TRUE,FALSE,263,0.445909091,0.022272727
45,7/5/2021,1.41E+18, Bitcoin itself is concentrated monetary power and that’s a good thing — the difference is that bitcoin holds all the participants ACCOUNTABLE. Power without accountability leads to corruption and no man can be trusted to hold the powerful accountable. Bitcoin fixes this.,33697.84,now,97,331,FALSE,FALSE,6/22/2009 17:56,FALSE,FALSE,331,0.8,0.5
74,7/5/2021,1.41E+18," Bitcoin Wallets Move 7,062 BTC from Coinbase  tron free bounty",33697.84,Global,77635,53704,FALSE,FALSE,5/2/2015 16:54,FALSE,FALSE,53704,0.8,0.4
84,7/5/2021,1.41E+18,"Daily Trending StoriesResearch shows The U.S. ranks first with a crypto-ready score of 7.13 out of 10. One of the considerations is that The U.S. has 17,436 crypto ATMs, the highest number of bitcoin ATMs in the world, and this number is growing rapidly. CryptoNews Mexc ",33697.84,Singapore,186061,736,FALSE,FALSE,3/27/2018 9:35,FALSE,FALSE,736,0.166666667,0.125
87,7/5/2021,1.41E+18,"Bitcoin wrested control of money from the state. Ethereum and other technologies will return it to the heterogeneous communities that dot the globe, write Matthew Prewitt and Steven McKie.",33697.84,Bangladesh,419,920,FALSE,FALSE,9/30/2020 10:23,TRUE,FALSE,920,0.375,-0.125
113,7/5/2021,1.41E+18,"Wanna earn by mining bitcoin? Cryptotab browser lets you earn money while browsing as usual! check it out from the below link:BITCOIN BTC ETH ETHEREUM BNB BINANCE  ,",33697.84,https://www.urlatlas.info/,82,164,FALSE,FALSE,11/15/2020 1:52,TRUE,FALSE,164,0.25,-0.3125
119,7/5/2021,1.41E+18, Awesome mate ,33697.84,Earn Interest with ₿itcoin ↓,8032,433,FALSE,FALSE,6/24/2019 4:32,TRUE,FALSE,433,1,1
131,7/5/2021,1.41E+18,  good giveway$bsc $btc BNB Bitcoin BSC  BTC ,33697.84,,323,1337,FALSE,FALSE,6/13/2020 9:37,TRUE,FALSE,1337,0.6,0.7
158,7/5/2021,1.41E+18,"Whales sidelined many weak hands. HODL ""Bitcoin Held by Whale Entities Hits Two-Month High.""""The latest uptick in the whale balance suggests the bottom may have been reached close to $30,000.""",33697.84,Traveling planet Earth,44,165,FALSE,FALSE,5/13/2010 5:37,TRUE,FALSE,165,0.64125,0.19625
160,7/5/2021,1.41E+18,Donate Your Old Mac Equipment for Cancer Kids -  PMP PPM project Agile cybersecurity planning ai SAFe zerotrust virtual mindmap remote COVID19 scaledagile bitcoin cancer webdesign ,33697.84,United States of America,2286,1153,FALSE,FALSE,3/15/2009 16:39,FALSE,FALSE,1153,0.4125,0.25
