X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
20,5/28/2021,1.40E+18,"   How to earn $500 to $1000 on Bitcoin mining on a daily basis, kindly send a direct message to the link below",36596.2,United States of America,180,201,FALSE,FALSE,3/3/2017 5:07,TRUE,FALSE,201,0.433333333,0.233333333
24,5/28/2021,1.40E+18,"“If Bitcoin becomes widely adopted, I’ll tell you exactly what will happen: we’re all going to die”. Who decides to put these people on TV? ",36596.2,United States of America,178,772,FALSE,TRUE,5/23/2009 5:06,FALSE,FALSE,772,0.325,0.075
36,5/28/2021,1.40E+18,New post (Opinion: Why Bitcoin holders have no choice but to trust in Chinese crypto miners) has been published on World News Gone Viral -  ,36596.2,United States of America,2188,3514,FALSE,FALSE,7/25/2008 22:28,FALSE,FALSE,3514,0.227272727,0.068181818
37,5/28/2021,1.40E+18,Trying this again! Bitcoin is real hope. I’ve already benefited greatly by investing only a small amount into Bitcoin. ,36596.2,,72,468,FALSE,TRUE,8/9/2015 4:51,TRUE,FALSE,468,0.6125,0.1875
39,5/28/2021,1.40E+18,"    How to earn $500 to $1000 on Bitcoin mining on a daily basis, kindly send a direct message to the link below",36596.2,United States of America,180,201,FALSE,FALSE,3/3/2017 5:07,TRUE,FALSE,201,0.433333333,0.233333333
50,5/28/2021,1.40E+18,"      But no one is claiming (for the most part) that property is a currency. I entirely accept Bitcoin may bounce back, but if it's a currency as opposed to an asset, as is being claimed, it still suffered inflation because the market value of the currency dropped.",36596.2,Up North,1297,1550,FALSE,FALSE,12/20/2017 13:41,FALSE,FALSE,1550,0.375,0.166666667
70,5/28/2021,1.40E+18,birthdays birthdayweekend birthdayparty  bitcoin affiliatemarketing Receive $10 in bitcoin when you buy or sell $100 or more on Coinbase! ,36596.2,United States of America,67784,5085,FALSE,FALSE,6/25/2012 4:38,FALSE,FALSE,5085,0.5,0.625
77,5/28/2021,1.40E+18,"   How to earn $500 to $1000 on Bitcoin mining on a daily basis, kindly send a direct message to the link below",36596.2,United States of America,180,201,FALSE,FALSE,3/3/2017 5:07,TRUE,FALSE,201,0.433333333,0.233333333
81,5/28/2021,1.40E+18, And some old people too :) ,36596.2,,24403,3116,FALSE,FALSE,10/28/2011 13:12,TRUE,FALSE,3116,0.6,0.3
106,5/28/2021,1.40E+18,"   How to earn $500 to $1000 on Bitcoin mining on a daily basis, kindly send a direct message to the link below",36596.2,United States of America,180,201,FALSE,FALSE,3/3/2017 5:07,TRUE,FALSE,201,0.433333333,0.233333333
112,5/28/2021,1.40E+18," This is amazing! ’s new -based parachain is called . The PLO whitelist is open, join now! Polkadot defi kusama ",36596.2,Lunacian,4933,4468,FALSE,FALSE,7/26/2012 11:01,FALSE,FALSE,4468,0.618181818,0.295454545
127,5/28/2021,1.40E+18,"   How to earn $500 to $1000 on Bitcoin mining on a daily basis, kindly send a direct message to the link below",36596.2,United States of America,180,201,FALSE,FALSE,3/3/2017 5:07,TRUE,FALSE,201,0.433333333,0.233333333
135,5/28/2021,1.40E+18,"The project is moving very confidently forward and conquering new heights. An experienced team and advisors will lead the project to success. Read white paper and join the project.Website:  adonx, exchanger bitcoin",36596.2,,7025,7593,FALSE,FALSE,7/27/2018 6:26,TRUE,FALSE,7593,0.470909091,0.377272727
139,5/28/2021,1.40E+18,"With Bitcoin Zero you can accomplish two important goals: One, own Bitcoin and two, do good for the planet by reducing the world’s carbon footprint  Buy now at Uphold  ",36596.2,The future of finance ➡️,78711,1833,FALSE,FALSE,2/12/2014 6:47,FALSE,FALSE,1833,0.866666667,0.566666667
143,5/28/2021,1.40E+18,"   As long as it is NOT YOUR money, nobody has to justify to you why it's relevant for the people spending it. Do your own diligence if you want. I understand why Bitcoin is usefull to society. If you can't see it, sorry, but you are sleeping with open eyes.",36596.2,Brazil,150,272,FALSE,FALSE,8/23/2010 3:45,TRUE,FALSE,272,0.76,0.09
155,5/28/2021,1.40E+18," episode with  on MMT, QE, and inflation is thick with important concepts, and it’s my duty to distill them into stupid memes. Bitcoin ",36596.2,Moon,100,298,FALSE,FALSE,1/1/2015 16:04,TRUE,FALSE,298,0.825,-0.233333333
161,5/28/2021,1.40E+18,"CBDC is gangsta and will make new rules.  ""Cashless"" is now out on Amazon.CashlessChina fintech innovation Technology CBDC cryptocurrency blockchain bitcoin ",36596.2,China,2720,1036,FALSE,FALSE,12/19/2017 3:43,TRUE,FALSE,1036,0.454545455,0.136363636
163,5/28/2021,1.40E+18,"   Even if that's the case, money is used mostly for real life needs. Bitcoin, at this stage, is burning energy for speculation.",36596.2,Australia,242,355,FALSE,FALSE,5/17/2008 13:52,FALSE,FALSE,355,0.4,0.35
164,5/28/2021,1.40E+18," Being wrong is part of what makes us human… No one can 100% predict the market. Especially when there’s no clear trend… In my own opinion, I still believe Bitcoin will be back and above 50k in June…",36596.2,,285,591,FALSE,FALSE,7/8/2012 15:20,FALSE,FALSE,591,0.563888889,0.008333333
