X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
12,6/22/2021,1.41E+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
17,6/22/2021,1.41E+18, Bitcoin Healthy Correction Hanke!!! We Got This Old Man!!! ,31684.32,Planet Mars +15° 53′ 51″ ,1818,3032,FALSE,FALSE,1/11/2014 3:30,TRUE,FALSE,3032,0.35,0.5859375
26,6/22/2021,1.41E+18,"   For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
40,6/22/2021,1.41E+18,bounced after sweep of the red line right back into the range we are working with since weeks.looks like a spring for now and bulls showed some strenght here.Bitcoin ,31684.32,saturn ,4697,277,FALSE,FALSE,3/10/2018 11:09,TRUE,FALSE,277,0.178571429,0.095238095
46,6/22/2021,1.41E+18,"   For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
59,6/22/2021,1.41E+18,"The current 4 hour Bitcoin candle is back in the green. Fast recovery, let's see how long it stays up though. ",31684.32,,621,117,FALSE,FALSE,5/22/2020 14:00,TRUE,FALSE,117,0.34,-0.01
61,6/22/2021,1.41E+18,"Update: Bitcoin was valued at just above $3,000 in March 2020. Update: For the past 3 years everyone said Bitcoin would never hit $20,000 again.Update: This guy is a fearmongering idiot. ",31684.32,"Raleigh, NC",341,589,FALSE,TRUE,3/19/2019 18:41,TRUE,FALSE,589,0.383333333,-0.35
66,6/22/2021,1.41E+18,"    For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
72,6/22/2021,1.41E+18,"While the Lightning NetWork Solves two of Bitcoin""s Key issues of Slow Transaction Speeds and High fees, it does not deal with the most Crucial - distribution. does.needtopaybills  ```````bitcoinprice",31684.32,Global,77583,51499,FALSE,FALSE,5/2/2015 16:54,FALSE,FALSE,51499,0.688,0.072
93,6/22/2021,1.41E+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
95,6/22/2021,1.41E+18,"Iran seizes 7,000 cryptocurrency computer miners, largest haul to dateOn top of all the shutdowns in China mining difficulty will drop even further now, meaning more Bitcoin to mine &amp; HODL for ARBBTC  ZCASH ZEC cryptocurrencies Crypto ",31684.32,,566,175,FALSE,FALSE,11/22/2020 18:01,TRUE,FALSE,175,0.5,0.333333333
99,6/22/2021,1.41E+18, good project...   Airdrop Bitcoin Ethereum Crypto crypto Laksmi LKSMI,31684.32,,117,1152,FALSE,FALSE,12/6/2018 15:21,TRUE,FALSE,1152,0.6,0.7
102,6/22/2021,1.41E+18,"I see this Bitcoin sell off as overwhelmingly positive in the long run IMO, here's why:- theres far too much leverage in Asia/China and this sell-off corrects that- opportunity for more and more U.S. retailers to buy + retirement investment firms are preparing to be involved",31684.32,"Buffalo, NY",225,337,FALSE,FALSE,10/13/2017 14:05,FALSE,FALSE,337,0.524242424,0.246212121
114,6/22/2021,1.41E+18,5 Reasons Why Tezos May Be Technologically More Advanced Than itcoin and Ethereum,31684.32,,3853,540,FALSE,FALSE,2/16/2017 16:56,FALSE,FALSE,540,0.55,0.45
115,6/22/2021,1.41E+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
123,6/22/2021,1.41E+18,1.) RACE TO INFRASTRUCTURE.(invest in sustainable energy.)2.) BITCOIN DOMINATION.(buy as much bitcoin as possible.)3.) GLOBAL DISTRIBUTION. (go into hiding.),31684.32,Universe,174,137,FALSE,FALSE,10/28/2018 14:53,TRUE,FALSE,137,0.1,0.1
124,6/22/2021,1.41E+18,  Good project  CoinMarketCap Crypto Cryptocurrency Bitcoin blockchain Altcoin DeFi Ethereum Dogecoin Shib,31684.32,,2,180,FALSE,FALSE,2/18/2020 15:45,TRUE,FALSE,180,0.6,0.7
126,6/22/2021,1.41E+18," Yes because, bitcoin has been the best performing asset. And you are kidding yourself if you think a best performing asset ain’t gonna have volatility.",31684.32,India,56,231,FALSE,FALSE,1/28/2018 0:40,TRUE,FALSE,231,0.3,1
132,6/22/2021,1.41E+18,Bitcoin Black Vs Bitcoin : Claim Your FREE 1000 Coins ( $36) By Particpating in world's biggest airdrop  ,31684.32,,29,310,FALSE,FALSE,9/27/2008 16:10,TRUE,FALSE,310,0.616666667,0.116666667
137,6/22/2021,1.41E+18,"Bitcoin falls below $30,000 is treading along with cryptocrash. Of course it's back over 31,000 because all crypto is highly volatile over stocks. Bigger risk but bigger potential gain, buy the dip and hodl up. TooTheMoon etc.  right ? ",31684.32,United States of America,54991,27827,FALSE,FALSE,4/29/2009 15:44,FALSE,FALSE,27827,0.512619048,0.074285714
154,6/22/2021,1.41E+18,Dead cat bounce it seems!!!Bitcoin,31684.32,India,68,376,FALSE,FALSE,6/9/2013 17:21,TRUE,FALSE,376,0.4,-0.2
158,6/22/2021,1.41E+18,I have just become virtually broke today.I ordered my own McDonalds cap just a minute ago:Goodbye guys. See you in next bull run. Bitcoin DigiByte  ,31684.32,🇪🇺,907,180,FALSE,FALSE,12/24/2017 21:49,TRUE,FALSE,180,0.5,0.3
161,6/22/2021,1.41E+18, interesting on India and bitcoin ,31684.32,United States of America,876,369,FALSE,TRUE,9/2/2010 21:41,TRUE,FALSE,369,0.5,0.5
164,6/22/2021,1.41E+18,"""Shine bright Even while sleeping..Hold ""!cryptocurrencies future SolarWindToken DEFI SolarWindToken altcoin BSCGem Crypto Bitcoin elonMask slw renewableenergy meme memeart ",31684.32,Right Now At Earth 🌍,414,852,FALSE,FALSE,12/16/2011 18:33,TRUE,FALSE,852,0.4625,0.4375
168,6/22/2021,1.41E+18,"  ""Bye Bitcoin""  Nouveau Monde Graphite.Will be the largest producer of graphite in the Western Hemisphere.Shareholder's meeting is June 29. Expecting a partnership with a major automotive manufacturer., , and  are candidates. ",31684.32,,3045,1851,FALSE,FALSE,6/24/2009 22:28,TRUE,FALSE,1851,0.25,0.03125
173,6/22/2021,1.41E+18,I love that nobody in Bitcoin gets a bailout. That’s how markets should work. It’s true it’s real it’s transparent. Math makes sense.,31684.32,HEAVEN,215,968,FALSE,FALSE,4/18/2017 5:32,FALSE,FALSE,968,0.516666667,0.35
175,6/22/2021,1.41E+18,"  Bitcoin has tripled too, but that doesn't make it valuable. You are a flow rider talking like someone who cares about fundumentals. One day you short Arkk next day you buy it long, as if it is not the same shit like crypto",31684.32,Canada,111,302,FALSE,FALSE,4/11/2020 4:20,TRUE,FALSE,302,0.325,-0.05
178,6/22/2021,1.41E+18,I told everyone bitcoin was gonna crash hard. I was just way too early ,31684.32,United States of America,834,1923,FALSE,FALSE,10/18/2017 5:43,TRUE,FALSE,1923,0.420833333,-0.095833333
183,6/22/2021,1.41E+18,Bitcoin forecast: Prices move to continue to rise higher. Trade with to      see the development of Bitcoin and grab more value ,31684.32,Indonesia,2038,3713,FALSE,FALSE,6/11/2010 18:22,FALSE,FALSE,3713,0.5,0.375
191,6/22/2021,1.41E+18,BTC $28.8k/coin went down to THIS TIME.  During the next 2 months we'll see it drop below $25k it's then even $20k as it's inevitable. As I outlined on prior post graphs BTC Bitcoin marketcrash NotOver BearMarket for next TwoYears cryptocrash cryptocurrencies crypto ,31684.32,Canada,165,380,FALSE,FALSE,8/21/2013 4:50,FALSE,FALSE,380,0.257777778,-0.031111111
218,6/22/2021,1.41E+18,Bitcoin will be no different. Few understand this!,31684.32,Worldwide,1418,199,FALSE,FALSE,4/30/2020 12:44,TRUE,FALSE,199,0.35,-0.125
221,6/22/2021,1.41E+18,"28k bounced nicely so far.  Bitcoin. Although we are still below the 200ma still. Will be looking tomorrow for a bit more of an entry, but I've take 2 entries so far on my DCA back in journey. ",31684.32,United Kingdom,453,341,FALSE,FALSE,2/22/2020 5:16,TRUE,FALSE,341,0.625,0.175
255,6/22/2021,1.41E+18,damn bitcoin is really in her flop era,31684.32,United States of America,7461,1647,FALSE,FALSE,9/15/2014 5:17,FALSE,FALSE,1647,0.2,0.2
256,6/22/2021,1.41E+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
266,6/22/2021,1.41E+18,"We ban cannabis,we could not stop it. Now it’s legal  most states. Business is booming. You think China can ban Bitcoin? Think again.",31684.32,Moon,72,340,FALSE,FALSE,1/6/2012 13:27,TRUE,FALSE,340,0.35,0.35
269,6/22/2021,1.41E+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
271,6/22/2021,1.41E+18,  Bitcoin is the new Jack Ma,31684.32,,895,1445,FALSE,FALSE,8/10/2020 20:10,TRUE,FALSE,1445,0.454545455,0.136363636
273,6/22/2021,1.41E+18,Looking for the next 100x token to invest in during the dip? Looking to get filthy rich?  You've come to the right place! Cryptocurrency Latino Bitcoin  esp Ethereum Altcoins EverApe  Finance ,31684.32,United States of America,241,377,FALSE,FALSE,4/15/2017 18:00,TRUE,FALSE,377,0.571428571,-0.016964286
293,6/22/2021,1.41E+18,"   For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
295,6/22/2021,1.41E+18," Hahaha I love it dude. The more low time preference hodl champs are taking ownership of the bitcoin, the quicker we flush out all the paper machet hands and we go to face melting mode.",31684.32,,990,794,FALSE,FALSE,3/5/2020 2:19,TRUE,FALSE,794,0.45,0.3
307,6/22/2021,1.41E+18,  Yes.  Good luck finding someone willing to lend you a ton of Bitcoin at minimal interest to speculate in the market.  That is only possible with fiat which has zero marginal cost to produce and distribute.,31684.32,United States of America,372,149,FALSE,FALSE,7/15/2020 16:58,TRUE,FALSE,149,0.79,0.17
320,6/22/2021,1.41E+18,  What is the energy expenditure of maintaining the Fiat (backed by military/violence).. the whole petrodollar system..So all I’m saying is that there is nuance and the incentives seem favorable towards bitcoin as a store of value,31684.32,,821,1401,FALSE,FALSE,2/9/2011 3:18,TRUE,FALSE,1401,0.4,0.2
327,6/22/2021,1.41E+18,"  For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to her   Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success",31684.32,United Kingdom,1336,1362,FALSE,FALSE,10/9/2020 7:01,TRUE,FALSE,1362,0.338636364,0.062215909
328,6/22/2021,1.41E+18,"People like Schiff don't care about you, they care about their investment in gold, which bitcoin is taking the monetary premium of. If bitcoin succeeds, gold goes to its true value (minus all its monetary premium) - a value far far lower than its current market value. ",31684.32,,166,246,FALSE,TRUE,3/3/2018 22:58,TRUE,FALSE,246,0.541666667,0.191666667
