"X","Date","TweetID","Text","BTC.Price","User.Location","User.follower.count","UserFollowingCount","User.Verified","Quote.Status.","AccountCreationDate","Default.Profile.Theme.","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity"
32,"07/07/2021",1412773243681861632,"     I believe in this project, it is very good for the future, I am cloudy and I want to invite my friends to join, don't miss it..Cryptocurency PancakeSwap BNB  BSC BSCGem Crypto Bitcoin  doge Binance  BEP20 BTC  Crypto BinanceSmartChain",34787.98,"",111,762,"False","False","2019-12-18 04:12:35","True","False",762,0.4525,0.455
43,"07/07/2021",1412773226225319936,"True bitcoin ",34787.98,"Lebanon",533,997,"False","True","2020-11-10 14:24:57","True","False",997,0.65,0.35
47,"07/07/2021",1412773223851347968,"bitcoin A very easy way to earn money. Do you want to get free bitcoin? Discover the magic   ",34787.98,"",316,221,"False","False","2013-10-29 05:45:32","False","False",221,0.933333333333333,0.487777777777778
50,"07/07/2021",1412773218973274112," A good currency is one used to buy coffe, a car or a house. Asking your family/friend to buy btc and HODL look like a ponzi to me.. Bitcoin only claim to fame is in the returns earned by early investors. More people understand that future is blockchain. Interoperability will win",34787.98,"⛓Interoperability is the key ⛓",136,565,"False","False","2016-07-06 17:30:28","False","False",565,0.4875,0.35
67,"07/07/2021",1412773198068948992," HelloJoin me if you want to mine bitcoin on your pc it's free !!To start mining bitcoin nothing simpler download Cryptotab as soon as it’s finished click on the C icon and start mining",34787.98,"France",235,1623,"False","False","2017-08-03 07:52:07","True","False",1623,0.8,0.625
70,"07/07/2021",1412773194277298176,"bitcoin &gt;&gt;&gt; UFC Inks $175 Million crypto deal ... its Largest Sponsorship Ever &gt; UFC has signed a 10-year, $175 million partnership with cryptocurrency marketplace crypto(.com), according to someone familiar with the terms ... the biggest sponsorship in UFC history",34787.98,"Everywhere",37080,585,"False","False","2013-11-05 23:14:23","False","False",585,0.5,0.375
78,"07/07/2021",1412773184412258304," LazyDoge LAZYDOGE   early gem, it will explode to the moon!  Contract: safemoon bsc pancakeswap bitcoin bnb shib eth defi nft trx bscgem safemars crypto gems doge elongate",34787.98,"The Moon",467,158,"False","False","2020-06-08 15:01:42","True","False",158,0.3,0.125
89,"07/07/2021",1412773163813965824," Is CashApp a good platform to use?  Doge blockchain Giveaway",34787.98,"Global",77599,53794,"False","False","2015-05-02 16:54:25","False","False",53794,0.6,0.7
93,"07/07/2021",1412773160617844736,"FYI:  Recent Bitcoin price: $34815.66 USD for ฿1 BTC. ;) Current time: 9:58 am US/Eastern. bitcoin bitcoinprice",34787.98,"🌏",3692,2648,"False","False","2014-03-14 06:15:00","False","False",2648,0.55,0.0833333333333333
94,"07/07/2021",1412773160307593216," HelloJoin me if you want to mine bitcoin on your pc it's free !!To start mining bitcoin nothing simpler download Cryptotab as soon as it’s finished click on the C icon and start mining",34787.98,"France",235,1623,"False","False","2017-08-03 07:52:07","True","False",1623,0.8,0.625
