X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
2,6/1/2021,1.40E+18,"""Bitcoin uses too much energy""&gt; uses 17 supercomputers to figure out what internet autists knew over a year ago ",37168.53,,534,561,FALSE,TRUE,7/25/2019 0:55,TRUE,FALSE,561,0.2,0.2
5,6/1/2021,1.40E+18,What’s your favorite paid crypto group? $btc btc bitcoin,37168.53,,4024,4575,FALSE,FALSE,5/31/2018 3:18,TRUE,FALSE,4575,1,0.5
6,6/1/2021,1.40E+18," The bitcoin market was always a little perplexing. The bitcoin market represents the way things would be in the coming. Especially BTC, is a smart move. Furthermore, LaunchZone is providing me with a fantastic investment opportunity.",37168.53,United Kingdom,247,279,FALSE,FALSE,4/11/2011 13:22,TRUE,FALSE,279,0.760714286,0.106696429
13,6/1/2021,1.40E+18,  Get a reverse osmosis system. Bitcoin did my whole house for me ,37168.53,United Kingdom,2674,132,FALSE,FALSE,7/27/2020 0:54,TRUE,FALSE,132,0.4,0.2
16,6/1/2021,1.40E+18, hope successfully for this project   cryptocurrency StarFi STFI ICOAnnouncement Bitcoin NFT blockchain ETH,37168.53,Indonesia,138,137,FALSE,FALSE,5/24/2013 6:22,FALSE,FALSE,137,0.95,0.75
31,6/1/2021,1.40E+18,  Best short in crypto. Been saying for months now. Safe lucrative short.,37168.53,Crypto Twitter ,14058,853,FALSE,FALSE,7/11/2017 15:56,FALSE,FALSE,853,0.35,0.375
38,6/1/2021,1.40E+18,"I found bitcoin in a User vault at this location! Join me playing coinhuntworld, It's awesome!  cryptocurrency 1946 ",37168.53,United States of America,174,588,FALSE,FALSE,7/30/2019 3:55,TRUE,FALSE,588,1,1
52,6/1/2021,1.40E+18,This does not mean that the RBI is directly endorsing cryptocurrencies. Read the full story here!crypto cryptocurrency cryptocurrencies cryptonews cryptoart bitcoin WazirX RBI HDFC SBI HDFCBank SBIBank Banks BreakingNews trading coinbase,37168.53,Global,1442,102,FALSE,FALSE,4/3/2014 6:33,FALSE,FALSE,102,0.545833333,0.202083333
60,6/1/2021,1.40E+18,"Chainalysis report: Whales bought $3 Billion of BTC, Texas Commercial Laws recognize Bitcoin and Crypto. Click here to read full post...cryptocurrent podcast cryptocurrency blockchain",37168.53,United States of America,15125,14294,FALSE,FALSE,2/16/2016 17:14,TRUE,FALSE,14294,0.275,0.175
62,6/1/2021,1.40E+18,"Which blockchains and dapps are used at scale?A visualisation of the total revenue (total fees paid) for top dapps and blockchains from the past 6 months.Top 3 projects in terms of usage: Ethereum, Bitcoin, and Uniswap.Watch in Bancor and SushiSwap ",37168.53,Kenya,30743,16172,FALSE,FALSE,4/15/2015 13:18,FALSE,FALSE,16172,0.5625,0.0625
