"X","Date","TweetID","Text","BTC.Price","User.Location","User.follower.count","UserFollowingCount","User.Verified","Quote.Status.","AccountCreationDate","Default.Profile.Theme.","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity"
0,"07/19/2021",1417133827017699328," Bitcoin is not dogecoin.  Look at the circulation and the price.Dogecoin is to crypto as the Suzuki samurai is to cars.  Fun for a a couple months but ultimately a fad and a piece of shit.Don’t make excuses for being an amateur.  You know you didn’t know shit to get here.",30726.58,"United States of America",482,1151,"False","False","2012-06-26 13:38:04","True","False",1151,0.5625,-0.0375
14,"07/19/2021",1417133808827072512," Is it secure like Bitcoin?",30726.58,"Bahawalpur, Pakistan",9668,10125,"False","False","2018-07-21 13:29:36","True","False",10125,0.6,0.4
26,"07/19/2021",1417133789369696256,"thanks Elon Musk for this ! sent 11.000 doge got 110.000 back!  Awesome !eth $eth dogecoin ethereum $doge bitcoin $btc btc bnb",30726.58,"",79,132,"False","False","2015-05-22 20:12:27","False","False",132,0.4,0.416666666666667
29,"07/19/2021",1417133783942410240," We don't buy bitcoin we earn bitcoin  from Mining I'm ready to show 10 lucky people on how to earn 0.1BTC (3,200)and more daily!No referral No withdrawal feesInterested people only Kindly send us aDM",30726.58,"United States of America",424,242,"False","False","2020-12-08 23:20:44","True","False",242,0.746666666666667,0.326666666666667
46,"07/19/2021",1417133760106180608," Lol seems like the xrp community is sad he is marketing you guys now. He's probally shorting you all while he pumps moon videos. Since bitcoin is not moving he's picked up a new product.",30726.58,"",431,173,"False","False","2020-05-09 18:33:04","True","False",173,0.718181818181818,0.145454545454545
56,"07/19/2021",1417133748580147200,"Bitcoin To $100k: Possible or is This Model Wrong??   via ",30726.58,"United States of America",57,149,"False","False","2018-07-26 02:41:09","True","False",149,0.95,-0.25
60,"07/19/2021",1417133746315272192," BULLWHALE! just LONGED $3,638,692 worth of Bitcoin BTC at $30,720 on Binance Futures",30726.58,"Worldwide",2143,170,"False","False","2020-07-18 19:42:11","True","False",170,0.1,0.3
62,"07/19/2021",1417133740745060352,"unpopular opinion: Bitcoin is gonna bounce back above 32k from here.1. Short sellers covered quickly without strong commitment. 2. Bullish divergence on 4h time frame.",30726.58,"Cyberspace",120,629,"False","False","2020-10-15 18:22:06","True","False",629,0.326666666666667,0.153333333333333
86,"07/19/2021",1417133699947286528,"  Why would people want to use something that is less user friendly than fiat. Being faster then bitcoin is still to slow for the masses.",30726.58,"United Kingdom",19,165,"False","False","2013-04-30 23:30:31","True","False",165,0.322222222222222,-0.0305555555555556
98,"07/19/2021",1417133676945723392," Bitcoin needs serious people. There are full of clowns",30726.58,"United States of America",11181,295,"False","False","2020-04-03 18:05:06","True","False",295,0.608333333333333,0.00833333333333333
99,"07/19/2021",1417133676773642240,"I wonder how many bitcoin have been lost and are now gone forever?",30726.58,"",76,230,"False","False","2016-08-31 20:12:50","True","False",230,0.5,0.5
100,"07/19/2021",1417133672906465280," Great opportunity. Thank you for sharing such a great project. I think this is one of the best project. Hope this reach their goal very soon wish all the best   Hswap DeFi HECO Airdrop Bitcoin",30726.58,"",189,1670,"False","False","2015-05-31 15:05:05","True","False",1670,0.483333333333333,0.633333333333333
119,"07/19/2021",1417133644284497920,"    Of course wash trading can shift the price. That’s the whole point of it. But more importantly, the supposed revolutionary tech behind bitcoin remains useless for anything beyond money laundering and speculation.",30726.58,"United States of America",1239,1748,"False","False","2009-04-14 02:21:45","False","False",1748,0.56,0.04
133,"07/19/2021",1417133621194878976,"We all didn’t know what the bottom is. We just know that when the pump starts to happen it’ll be all worth it, and it will help change the lives of many. Btc Bitcoin una Luna  Bitcoinforthepeople",30726.58,"moon",71,419,"False","False","2020-08-21 16:31:38","True","False",419,0.3,0.4
137,"07/19/2021",1417133616841302016,"USD is doomed ! :-) Bitcoin fixes this",30726.58,"Deutschland",69,203,"False","False","2011-06-13 19:12:05","True","False",203,1,0.5
145,"07/19/2021",1417133608456888320,"Invest on bitcoin mining and make over $10,000 or more profit everyday every week Dm me to get started immediatelyusa america canada love uk newyork travel california instagram fashion australia like altcoin follow miami cryptocurrency germany Bitcoin ",30726.58,"United States of America",96,333,"False","False","2020-12-20 06:23:37","True","False",333,0.566666666666667,0.266666666666667
154,"07/19/2021",1417133594867380224,"Really interesting work coming out of . cited the CBECI back in May when Tesla stopped accepting Bitcoin as payment  ",30726.58,"United Kingdom",183,427,"False","True","2011-12-10 16:54:55","False","False",427,0.25,0.25
162,"07/19/2021",1417133583890780160," HOW MUCH YOU GUYS WANNA BET, THAT BEN WILL SAY THAT BITCOIN WAS GOING UP TODAY BUT THE STOCK MARKET MESSED IT ALL UP?",30726.58,"",15,217,"False","False","2011-02-07 22:46:45","True","False",217,0.2,0.2
176,"07/19/2021",1417133564974481408,"  Just the accounting equivalent of Bitcoin maxis greenwashing.Tether doesn't need a body between it and users. It needs an audit (and not one by a Mickey Mouse firm with only 5 partners either.)",30726.58,"United Kingdom",2881,1204,"False","False","2012-01-09 09:53:43","True","False",1204,0.7,-0.1
182,"07/19/2021",1417133560448815104,"Get $500 off the Spatio 1 launch sale, Today Only. Delivered to your door in 2 days.The first mobile trimonitor designed by traders, for traders.laptopsetup monitors bitcoin   xrp crypto startup",30726.58,"",691,445,"False","False","2013-09-04 00:46:01","True","False",445,0.666666666666667,0.125
183,"07/19/2021",1417133557617725440,"Invest on bitcoin mining and make over $10,000 or more profit everyday every week Dm me to get started immediatelyusa america canada love uk newyork travel california instagram fashion australia like altcoin follow miami cryptocurrency germany Bitcoin ",30726.58,"United States of America",96,333,"False","False","2020-12-20 06:23:37","True","False",333,0.566666666666667,0.266666666666667
200,"07/19/2021",1417133533055881216,"BinanceFutures weekly wrap-up:Bitcoin fell to a low of $31,000BTC funding rates on Binance remained mostly stagnated ETH seems to be forming a symmetrical triangular formation on the daily chartMore here️  ",30726.58,"",4542722,437,"True","False","2017-06-22 08:38:15","False","False",437,0.266666666666667,0.166666666666667
202,"07/19/2021",1.417133530619e+18,"Viral video shows Malaysian police destroying 1,069 bitcoin mining rigs with a steamroller ",30726.58,"United States of America",1170,506,"False","False","2009-06-20 20:54:03","True","False",506,0,-0.2
204,"07/19/2021",1417133527510904832,"Invest on bitcoin mining and make over $10,000 or more profit everyday every week Dm me to get started immediatelyusa america canada love uk newyork travel california instagram fashion australia like altcoin follow miami cryptocurrency germany Bitcoin ",30726.58,"United States of America",96,333,"False","False","2020-12-20 06:23:37","True","False",333,0.566666666666667,0.266666666666667
205,"07/19/2021",1417133527301230592,"Sports Radio shows like Greeny talking about bitcoin should not be allowed by  and  - it’s completely misinformed, incorrect, and ultimately full of FUD which reaches a large audience. Stick to sports Mike ",30726.58,"United States of America",513,239,"False","False","2012-02-16 15:26:22","False","False",239,0.45952380952381,0.221428571428571
217,"07/19/2021",1417133513153802240,"Viral video shows Malaysian police destroying 1,069 bitcoin mining rigs with a steamroller ",30726.58,"Australia",4407,4994,"False","False","2015-03-20 06:42:14","True","False",4994,0,-0.2
219,"07/19/2021",1417133510893064192,"We will clearly add some exposure below $13k through $8k as this is what history is telling us is worth an entry point for this emerging asset class. Bitcoin ",30726.58,"South East Asia",2383,241,"False","True","2009-05-27 09:09:39","True","False",241,0.241666666666667,0.2
234,"07/19/2021",1417133488801726464,"Invest on bitcoin mining and make over $10,000 or more profit everyday every week Dm me to get started immediatelyusa america canada love uk newyork travel california instagram fashion australia like altcoin follow miami cryptocurrency germany Bitcoin ",30726.58,"United States of America",96,333,"False","False","2020-12-20 06:23:37","True","False",333,0.566666666666667,0.266666666666667
