X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
20,5/27/2021,1.40E+18,"I hate this bear sentiment at the moment. I’m a positive Bull thinker long term, nothing in between, a lot can happen in between, but still a believer in this protocol Bitcoin",39720.13,,90,188,FALSE,FALSE,3/1/2020 9:48,TRUE,FALSE,188,0.615151515,-0.207575758
22,5/27/2021,1.40E+18,"️Miami weather and other data for today, May 27.BugleMiami MiamiWeather Local News Ethereum Bitcoin coronavirus ",39720.13,,126,337,FALSE,FALSE,6/5/2020 3:26,TRUE,FALSE,337,0.1875,-0.0625
46,5/27/2021,1.40E+18,"Altcoins are adding greater volatility to Bitcoin, if something looks overextened and alts go crazy (up/down) you should look at a counter trade.",39720.13,"Here, there and everywhere",7416,150,FALSE,FALSE,12/7/2019 23:00,TRUE,FALSE,150,0.7,-0.05
61,5/27/2021,1.40E+18,"To bitcoin whales,If you want to liquidate  Just convert $btc immediately into $xrp xrp and create fomo to double bait him, and make a correction to his liquidation point.The fomo . tether usdt too cheating safe to trap.:)",39720.13,Malaysia,34,145,FALSE,FALSE,12/8/2011 5:22,FALSE,FALSE,145,0.5,0.333333333
69,5/27/2021,1.40E+18,"A misconception about bitcoin here. Your identity, moreso your wallet, is far from privateEach bitcoin transaction is verified by the ledger (algorithm/super computer). It's stored on the ledger forever. It can always be found. The ledger verifies that each transaction is valid ",39720.13,United States of America,477,1099,FALSE,TRUE,5/4/2011 20:49,FALSE,FALSE,1099,1,0.1
83,5/27/2021,1.40E+18, I want Bitcoin the MOST right NOW,39720.13,United Kingdom,1003,1977,FALSE,FALSE,4/26/2008 0:26,FALSE,FALSE,1977,0.517857143,0.392857143
89,5/27/2021,1.40E+18,"""Bitcoin is really good at slaying heroes."" ",39720.13,,987,894,FALSE,TRUE,5/22/2019 19:51,FALSE,FALSE,894,0.6,0.7
104,5/27/2021,1.40E+18,China’s Bitcoin Ban and Cryptocurrency Correction Is Good for Market - ,39720.13,,56,326,FALSE,FALSE,3/28/2018 19:02,TRUE,FALSE,326,0.6,0.7
142,5/27/2021,1.40E+18,   Someone tell how much a bitcoin is worth,39720.13,Malaysia,1805,225,FALSE,FALSE,10/3/2016 0:18,TRUE,FALSE,225,0.15,0.25
154,5/27/2021,1.40E+18,S&amp;P 500 futures are flat ahead of jobs data!Gold -0.2% cryptocurrency Bitcoin +0.1% Ethereum +2.5% Litecoin +2.5%Strength:          Weakness:         ,39720.13,United States of America,1753,4728,FALSE,FALSE,6/16/2014 13:22,FALSE,FALSE,4728,0.125,-0.025
160,5/27/2021,1.40E+18,I meet so many couples who are playing tug-of-war over what little money they have. Maybe it's time to start working together and build a bag?!  Bitcoin GUSD USDC,39720.13,United States of America,364,595,FALSE,FALSE,1/9/2018 20:55,TRUE,FALSE,595,0.5,0.1328125
162,5/27/2021,1.40E+18, cool,39720.13,Binancian $BNB ,20503,1211,FALSE,FALSE,6/4/2018 14:52,TRUE,FALSE,1211,0.65,0.35
178,5/27/2021,1.40E+18,"No matter what we want right now, the ultimate goal is freedom- freedom from money problems, and bitcoin gives us freedom.",39720.13,,274,121,FALSE,FALSE,10/8/2020 8:18,TRUE,FALSE,121,0.767857143,0.142857143
189,5/27/2021,1.40E+18, The Best Project!!!cryptocurrency Crypto Bitcoin Ethereum ETH Airdrop bounty BSC BNB CihuaSwap CIHUAPls check and Join Now  ,39720.13,United States of America,233,110,FALSE,FALSE,6/2/2016 20:38,FALSE,FALSE,110,0.3,1
201,5/27/2021,1.40E+18, Well! $40k is pondering upon the character of Bitcoin !It's Bitcoin that's fortunate here! xD,39720.13,Earth,256,2363,FALSE,FALSE,7/3/2012 13:30,TRUE,FALSE,2363,0.7,0.5
205,5/27/2021,1.40E+18,"   Loved this episode. As Will said, not only will  business benefit from increased adoption of btc and lightening but Bitcoin will benefit too. Need to see if I can sign-up as a Brit in the UK.",39720.13,United Kingdom,103,176,FALSE,FALSE,5/13/2009 18:33,FALSE,FALSE,176,0.9,0.35
222,5/27/2021,1.40E+18,"  Oh, this is purely hypothetical. I don't actually own any bitcoin. Sadly, I lost it all in a boating accident.",39720.13,PGP F387 84B5 4742 843B,665,1398,FALSE,FALSE,3/11/2019 16:24,TRUE,FALSE,1398,0.833333333,0.104761905
239,5/27/2021,1.40E+18,Hmmmmmm. This Is Very Good!     ,39720.13,United States of America,13587,14248,FALSE,FALSE,3/14/2011 14:08,FALSE,FALSE,14248,0.78,1
257,5/27/2021,1.40E+18," Bitcoin scares you in a short term with high volatility but in a long term gives you multifold return on your principal, Cash gives you a great comfort in short term,buys you anything right away but in a long term like termite it’s guaranteed to make your money worthless",39720.13,,153,431,FALSE,FALSE,5/5/2013 14:57,FALSE,FALSE,431,0.515714286,0.043214286
273,5/27/2021,1.40E+18,   Ok Bitcoin maxi It’s funny. Once you ask for evidence to support their argument they all go back hiding in the bushes ,39720.13,United States of America,67,226,FALSE,FALSE,7/10/2009 6:51,TRUE,FALSE,226,0.5,0.25
