X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
2,6/28/2021,1.40949E+18,Quick question: Anyone using our Heatmap as their Homepage?CoinMarketCap Crypto Cryptocurrency Bitcoin Altcoin DeFi Dogecoin Ethereum Shib ,34232.7,,2108367,1919,TRUE,FALSE,12/24/2013 16:50,TRUE,FALSE,1919,0.5,0.333333333
10,6/28/2021,1.40949E+18, You guy have to come get yours bitcoin trading is here with you okay and is very nice where you can start with just $300 and $5000 just in own week so you just ha e to give a chance and know how it work??and if interested just inbox me it ask how??? +27 71 985 8577 WhatsApp ,34232.7,Canada,443,1727,FALSE,FALSE,8/21/2016 22:51,TRUE,FALSE,1727,0.75,0.5325
23,6/28/2021,1.40949E+18,Don’t Believe the Bitcoin Bounce. The U.K.’s Binance Restrictions Are Bad News for Cryptocurrencies. - Barron's  CryptoNews CryptoCurrency BTC BlockchainNews BitcoinNews ETH BCH XRP BLockchain QASH Cryptocurrencynews Ethereum,34232.7,United Kingdom,7868,139,FALSE,FALSE,4/7/2019 10:41,TRUE,FALSE,139,0.666666667,-0.7
27,6/28/2021,1.40949E+18," About the amount i make working a second job as food delivery  weekly. Got the damn job JUST to buy more bitcoin HIGHLY recommend willing and able individuals sign up for Grubhub, Uber, Door Dash, Amazon Flex, and more spending average 10hours noexcuses",34232.7,,619,2031,FALSE,FALSE,9/10/2016 21:00,TRUE,FALSE,2031,0.473571429,0.251428571
29,6/28/2021,1.40949E+18,"     the more you tweet, the more you show your absolute ignorance about Bitcoin. stick to your video games.",34232.7,Philakone’s head ,81,184,FALSE,FALSE,8/31/2020 19:42,TRUE,FALSE,184,0.633333333,0.4
40,6/28/2021,1.40949E+18, It seems  will probably flip bitcoin this cycleFor the next cycle  and  are top contenders,34232.7,Moon,2454,256,FALSE,FALSE,2/26/2020 12:31,TRUE,FALSE,256,0.25,0.25
51,6/28/2021,1.40949E+18,whoever has bitcoin yiur about to be a rich man ,34232.7,ShockaWrld • BK,275,206,FALSE,FALSE,4/9/2020 15:07,TRUE,FALSE,206,0.75,0.375
60,6/28/2021,1.40949E+18, dropped some big news this morning  Still pretty shocked at how this company is not garnering more respect. It will change for   in short order. BTC cryptomining ,34232.7,Canada,281,266,FALSE,FALSE,7/9/2009 21:11,FALSE,FALSE,266,0.54,0.01
65,6/28/2021,1.40949E+18,What I see is that Waqar Zaka is the only influencer I know who predicted about the Bitcoin Dump to 30K on ARYNEWS on 18th MAY &amp; it exactly happened WaqarZakaTopCryptoInfluencer ,34232.7,,213,532,FALSE,FALSE,6/4/2019 15:04,TRUE,FALSE,532,0.625,0.125
66,6/28/2021,1.40949E+18,Buy BTC With Your Credit Card / Fast Crypto Exchange  Bitcoin BTC ETH XRP Cryptocurrency 08:21 ,34232.7,,10261,3331,FALSE,FALSE,12/5/2013 23:34,TRUE,FALSE,3331,0.6,0.2
67,6/28/2021,1.40949E+18,My new LONGS are locked and loaded! Trigger has been pulled! See you at 40k!!!  Bitcoin btc,34232.7,Australia,32,111,FALSE,FALSE,8/18/2019 5:23,TRUE,FALSE,111,0.454545455,0.416148793
81,6/28/2021,1.40949E+18,"LOL I was so naive..., now the total time is well over 2 hours so far. No results yet. Their social media team is trying to do demage control. What would be helpful is allocating more resources for CS or making it easier to cancel contracts/etc. virginmedia ",34232.7,,22,243,FALSE,FALSE,9/19/2020 9:50,TRUE,FALSE,243,0.669444444,0.188888889
90,6/28/2021,1.40949E+18,Can I stake a  on their own app? Is anyone loaded the app?Crypto cryptocurrency cryptoworld bax BABB BITCOIN altcoin,34232.7,,98,120,FALSE,FALSE,2/5/2019 11:07,TRUE,FALSE,120,1,0.6
94,6/28/2021,1.40949E+18,  You guy have to come get yours bitcoin trading is here with you okay and is very nice where you can start with just $300 and $5000 just in own week so you just ha e to give a chance and know how it work??and if interested just inbox me it ask how??? +27 71 985 8577 WhatsApp,34232.7,Canada,443,1727,FALSE,FALSE,8/21/2016 22:51,TRUE,FALSE,1727,0.75,0.5325
95,6/28/2021,1.40949E+18,"  Well, I did buy some yesterday tooCannot buy every day :D",34232.7,"Tartu, Estonia",449,158,FALSE,FALSE,5/5/2017 8:17,TRUE,FALSE,158,1,1
97,6/28/2021,1.40949E+18," If I could only pick one, I think it would be gold. I don't think gold has to die for bitcoin to succeed. If I had to make a bet for which is more likely to fail in the next 30 years or so, I would pick bitcoin to fail over gold. I hold crypto and no gold, though. Haha.",34232.7,,320,817,FALSE,FALSE,6/29/2008 16:28,TRUE,FALSE,817,0.485714286,-0.042857143
104,6/28/2021,1.40949E+18,"Bitcoin Gains Traction, Why BTC Could Target Fresh High Above $35K CRYPTO CRYPTO NEWS -  ",34232.7,Planet Crypto ,2409,504,FALSE,FALSE,5/17/2019 13:42,TRUE,FALSE,504,0.38,0.153333333
109,6/28/2021,1.40949E+18, Bitcoin keeping up the megaphones . Lots of reversal recently have been marked by flags with 0 follow through. This one was an hourly bull flag with no follow through into a 15 min bear flag with no follow through: ,34232.7,,38793,1321,FALSE,FALSE,4/5/2014 23:16,TRUE,FALSE,1321,0.425,0.05
