"X","Date","TweetID","Text","BTC.Price","User.Location","User.follower.count","UserFollowingCount","User.Verified","Quote.Status.","AccountCreationDate","Default.Profile.Theme.","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity"
0,"07/20/2021",1417458329123758080,"If you are looking for smart answers, here is our PICKWe are solution to your problem blockchain bitcoin cryptocurrency crypto ethereum forex btc trading money business ",29751.76,"",2220,590,"False","False","2018-05-03 13:28:56","True","False",590,0.642857142857143,0.214285714285714
22,"07/20/2021",1417458286807355392,"Fed leaders are focused on a more boring but more useful form of crypto than Bitcoin: stablecoins. They are tokens designed to keep their value+have price swings far smaller than those of Bitcoin. The most popular, Tether, always trades for about $1. ",29751.76,"United States of America",1971,195,"False","False","2009-01-12 23:43:45","False","False",195,0.6125,0.1875
29,"07/20/2021",1417458275466027008,"Free Bitcoin instantly. I have recover all my scammed coins  ",29751.76,"",96,269,"False","False","2017-07-05 17:40:39","True","False",269,0.733333333333333,0.2
35,"07/20/2021",1417458267509432320,"Made some small DCA limit orders in steps down to 25k .... but it feels wrong Bitcoin was never in such an extreme undervalued position.",29751.76,"52425, Hum, Kroatien",430,1100,"False","False","2009-06-29 12:22:39","False","False",1100,0.617777777777778,-0.206111111111111
50,"07/20/2021",1417458236857405440,"today would be a great day too Get rid of your Bitcoin, by sending it to me. Do now, before it goes up in value",29751.76,"Earth, so far",2671,636,"False","False","2015-08-14 17:16:01","False","False",636,0.75,0.8
78,"07/20/2021",1417458177977708544,"SAFEPE IS WORLDS FIRST CRYPTO WITH SELF BLOCKCHAIN WHICH IS HAVING 2.06 MILLION COINS ONLY THAT TOO 100% MINEBLE COIN...BUY NOW VINDAX BINANCE BITCOIN CRYPTO NFT CRYPTOCURRENCY",29751.76,"",4,104,"False","False","2020-05-13 20:55:19","True","False",104,0.666666666666667,0.125
87,"07/20/2021",1417458164614586368," ""GREAT OFFER FOR CRYPTO WORLD""     ",29751.76,"",69,685,"False","False","2012-12-16 04:32:10","True","False",685,0.75,0.8
89,"07/20/2021",1417458161418706944," This is literally the most powerful thing about Bitcoin, and also truly an objective positive use case that no one can deny if they aren’t anti-freedom in general.",29751.76,"Stockholm",103,643,"False","False","2009-12-02 20:12:32","False","False",643,0.529090909090909,0.215454545454545
93,"07/20/2021",1417458153906708480,"If u follow me &amp; u don’t own Bitcoin go fuck yourself bc that’s exactly what u are doing. Respectfully.",29751.76,"United States of America",457,864,"False","False","2014-03-13 04:25:08","True","False",864,0.6375,0.2375
95,"07/20/2021",1417458146482790400,"Amazing! Thanks to  lfor the great art ",29751.76,"Future",91,105,"False","False","2020-09-15 11:16:30","True","False",105,0.616666666666667,0.583333333333333
108,"07/20/2021",1417458132616421376,"I may be the only one on FinTwit saying this, but I think Bitcoin is pretty damn close to the bottom here ",29751.76,"",8210,367,"False","False","2011-10-27 04:07:12","True","False",367,1,0.125
125,"07/20/2021",1.417458108625e+18,"️ BITCOIN BREAKOUT! ️MICRO-PUMP!!BYBIT: BTCUSDPrice: 29726.875----• LIVE Streaming 24/7 • ONLY Trade the Breakouts!• Try it in Tradingview with a FREE TrialBitcoin Ethereum Binance Bybit",29751.76,"",1210,559,"False","False","2020-09-11 23:05:02","True","False",559,0.766666666666667,0.178787878787879
126,"07/20/2021",1417458107945529344,"       Love that you’re doing this ",29751.76,"Global",1049744,5938,"True","False","2011-07-20 14:43:36","False","False",5938,0.6,0.5
139,"07/20/2021",1417458086625914880,"Watch the video and enjoy the ultimate mining experience with CryptoTab*Earn Bitcoin Today*Affiliate Boost System*Bitcoin is Booming--&gt;  &lt;--Bitcoin Crypto altcoin  cryptocurrency mining  Microsoft BTC earn CryptoTab  affiliate COVID19 ",29751.76,"South Africa",1071,1440,"False","False","2020-03-03 07:37:02","True","False",1440,0.75,0.2
147,"07/20/2021",1417458070662180864,"Bitcoin slides below $30,000 level for the first time in a... ",29751.76,"",2570,1075,"False","False","2018-02-09 14:49:27","True","False",1075,0.333333333333333,0.25
148,"07/20/2021",1417458069311737856,"How it seems to us. Please forward any perceived dismissal of your preferred moonshot directly and in a profane fashion. NFT bitcoin btc ada eth Cardano CardanoCommunity cryptoworld Cryptocurency cryptotrade BTC ShibaSwap dogecoin doge dogearmy tron trx ",29751.76,"Global",214,642,"False","False","2017-12-17 02:13:38","False","False",642,0.4,0.1
155,"07/20/2021",1417458060264722432,"linkedin twitter facebook instagram shoppingstar tiktok socialmedia tumblr dogecoin deal gift gifts giftideas shop shopping affiliatemarketing bitcoin popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - ",29751.76,"United States of America",67679,6757,"False","False","2012-06-25 04:38:20","False","False",6757,0.5,0.4
157,"07/20/2021",1417458058888769536,"SAFEPE IS WORLDS FIRST CRYPTO WITH SELF BLOCKCHAIN WHICH IS HAVING 2.06 MILLION COINS ONLY THAT TOO 100% MINEBLE COIN...BUY NOW VINDAX BINANCE BITCOIN CRYPTO NFT cryptocurrency",29751.76,"India",21,121,"False","False","2017-10-27 08:23:22","True","False",121,0.666666666666667,0.125
170,"07/20/2021",1417458042287890432,"As Amateur Investors Continue To Sell In Fear, The Wealthy Are BUYING UP BITCOINS....Bitcoin CryptoNewMedia ",29751.76,"United Kingdom",741,974,"False","False","2016-06-17 07:01:41","True","False",974,0.625,0.125
172,"07/20/2021",1417458038684983296,"Osprey Funds CEO says US will approve Bitcoin ETF in 2022 ‘at earliest’  Greg King, CEO of Bitcoin trust issuer Osprey Funds, thinks the U.S. SEC has too many things on its plate this year to get to the issue of crypto ETF approvals.Cryptocurrencies, …",29751.76,"Kolkata, West Bengal",99,577,"False","False","2009-08-09 15:31:28","True","False",577,0.55,0.2
175,"07/20/2021",1417458036000628736,"Bears should have very little btc on hand that they can sell without loss. Dear miners, what you are selling is btc and you don't know its value. binance coinbase cryptocurrency btc bitcoin",29751.76,"",3,151,"False","False","2020-06-23 11:40:41","True","False",151,0.65,-0.24375
181,"07/20/2021",1417458032267649024,"Banks are becoming bitcoin banks whether they like it or not  by fintech",29751.76,"Switzerland",1845,1831,"False","False","2015-01-26 20:32:11","True","False",1831,0.85,0.45
183,"07/20/2021",1417458029444968448,"Insider's Guide To College Success: The Underground Playbook For Making Great...  via  business entrepreneur money workfromhome marketing bitcoin success  motivation networking lifestyle residualincome",29751.76,"United States of America",3775,868,"False","False","2010-11-24 19:26:13","False","False",868,0.25,0.466666666666667
