"X","Date","TweetID","Text","BTC.Price","User.Location","User.follower.count","UserFollowingCount","User.Verified","Quote.Status.","AccountCreationDate","Default.Profile.Theme.","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity"
2,NA,1.41021e+18,"Slow, but not steady: India’s stance on Bitcoin and crypto is evolving ",34895.31,"United Kingdom",236,126,FALSE,FALSE,"10/7/2020 13:29",TRUE,FALSE,126,0.45,-0.191666667
11,NA,1.41021e+18,"  has always been a Bitcoin wallet, only that now offers a more simple way of privacy (which is their other ethos). Stop the bullshit",34895.31,"Caracas, Venezuela",232,325,FALSE,FALSE,"11/28/2011 20:21",FALSE,FALSE,325,0.446428571,0.095
13,NA,1.41021e+18,"The project looks very attractive. I place great hopes on him in the future. I hope that I'm not the only one. MorbexFinance Morbex BEX blockchain cryptocurrency technology bitcoin money crypto Binance BNB cryptocurrencies fintech",34895.31,"Bangladesh",1655,4117,FALSE,FALSE,"9/27/2016 13:03",TRUE,FALSE,4117,0.71875,0.45
25,NA,1.41021e+18,"“Live as if you were to die tomorrow. Learn as if you were to live forever.”~Mahatma GandhiBitcoin",34895.31,"",103,167,FALSE,FALSE,"12/3/2020 21:14",TRUE,FALSE,167,0.5,0.136363636
31,NA,1.41021e+18,"Truth is sometimes hard to see through the confusion! Magician mastered this and government took those trade secrets to the next level! Bitcoin ",34895.31,"United States of America",45,237,FALSE,TRUE,"12/5/2011 16:20",TRUE,FALSE,237,0.270833333,-0.182291667
48,NA,1.41021e+18,"No one thinks long term anymore. That’s why so many dismiss bitcoin. Zig when others zag. This is a once in a lifetime opportunity &amp; good news is you still have time! Work hard &amp; SAVE your money into bitcoin. Within a decade you may never have to work again if don’t want to.",34895.31,"United States of America",1194,1206,FALSE,FALSE,"9/26/2020 11:50",TRUE,FALSE,1206,0.510416667,0.258333333
49,NA,1.41021e+18," Slow, but not steady: India’s stance on Bitcoin and crypto is evolving  btc Giveaway cryptoexchange",34895.31,"Global",77651,52616,FALSE,FALSE,"5/2/2015 16:54",FALSE,FALSE,52616,0.45,-0.191666667
51,NA,1.41021e+18," I hold safemoon but it's down down down. Bitcoin up safemoon down, bitcoin down safemoon down. Reflections up safemoon down. Im not a 'when lambo' dude but ffs it does nothing but drown so far. SAFEMOONARMY Safemoonroofer TrustWallet cryptocurrency",34895.31,"",162,1429,FALSE,FALSE,"2/15/2019 16:26",TRUE,FALSE,1429,0.377777778,-0.123611111
63,NA,1.41021e+18,"    If I want to use bitcoin as currency for some reason I'll just use a lightning wallet and pay no fees. I'm happy to pay a small once off fee to secure my wealth in the most secure network in the world .I certainly wouldn't be storing a few hundred grand in Nano",34895.31,"",78,116,FALSE,FALSE,"12/20/2020 0:09",TRUE,FALSE,116,0.596428571,0.295535714
73,NA,1.41021e+18,"   ano = layer one = decentralized, secureLN = layer two less secure, custodial therefore Nano is way betterBitcoin = slow, expensive txs not even close to sound moneyNano sub second transactions, free txs !tiptweet",34895.31,"",306,718,FALSE,FALSE,"12/15/2017 10:06",TRUE,FALSE,718,0.423809524,0.047619048
84,NA,1.41021e+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to him  Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success️",34895.31,"South Africa",1883,1454,FALSE,FALSE,"2/12/2019 11:46",TRUE,FALSE,1454,0.451515152,-0.017045455
88,NA,1.41021e+18,"South Africa working on stricter laws for Bitcoin and other cryptocurrencies after high-profile scams  via ",34895.31,"South Africa",13365,14692,FALSE,FALSE,"7/19/2013 13:48",FALSE,FALSE,14692,0.375,-0.125
90,NA,1.41021e+18,"650 banks can now offer Bitcoin to their customers thanks to a partnership between NYDIG &amp; NCR, a global payments giant! ",34895.31,"Decentralised",357372,556,FALSE,FALSE,"3/6/2018 12:08",TRUE,FALSE,556,0.4,0.066666667
109,NA,1.41021e+18," Good Mining Bitcoin",34895.31,"moon 21",31,216,FALSE,FALSE,"5/8/2013 20:57",TRUE,FALSE,216,0.6,0.7
115,NA,1.41021e+18,"Slow, but not steady: India’s stance on Bitcoin and crypto is evolving ",34895.31,"vizianagaram",231,558,FALSE,FALSE,"6/19/2012 12:27",FALSE,FALSE,558,0.45,-0.191666667
120,NA,1.41e+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to him  Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success️",34895.31,"South Africa",1883,1454,FALSE,FALSE,"2/12/2019 11:46",TRUE,FALSE,1454,0.451515152,-0.017045455
121,NA,1.41021e+18," For all those who are new to this working from home Bitcoin trading options Here's a little tip:Get a trusted Bitcoin expert and stick to him  Invest and play at similar times each day.Because :In times of chaos, your investment is your anchor to success️",34895.31,"South Africa",1883,1454,FALSE,FALSE,"2/12/2019 11:46",TRUE,FALSE,1454,0.451515152,-0.017045455
130,NA,1.41021e+18," Naomi ,Please  contact Steve Baxter .His name an dimage is being used to scam Aussie out of cash with bitcoin scam.on Facebook .They also used other Aussie celebs like Andre Forrest and Dick Smith ",34895.31,"Australia",1288,4530,FALSE,FALSE,"7/17/2019 23:50",TRUE,FALSE,4530,0.375,-0.125
140,NA,1.41021e+18,"Do you join a Telegram channel where they send you only 1 Super Signal every month? That super signal can be up to +300%  Enjoy!  TRX VRA  bitcoin ETH BTC SHIB xrp FEG BTT BNB DOGE Binance ETC LINK WAVES ADA XTZ NANO HNT DOT MANA",34895.31,"United States of America",1448,701,FALSE,FALSE,"12/1/2009 13:57",FALSE,FALSE,701,0.708333333,0.291666667
