"X","Date","TweetID","Text","BTC.Price","User.Location","User.follower.count","UserFollowingCount","User.Verified","Quote.Status.","AccountCreationDate","Default.Profile.Theme.","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity"
7,"07/10/2021",1413950848363683840," Are you saying that’s why  was interested in Bitcoin, to use it on Mars and outer space ?!",33455.9,"",8255,8410,"False","False","2009-04-17 12:38:44","False","False",8410,0.5,0.3125
30,"07/10/2021",1413950767724175360,"Bitcoin Maxi's won't be happy about this CBDC ",33455.9,"United States of America",957,1062,"False","False","2009-03-10 21:01:45","False","False",1062,1,0.8
54,"07/10/2021",1413950658101788672,"Make sure you are buying the dip if you invest in bitcoin.How far down is it going to go?Bitcoin buythedip HODL",33455.9,"Nigeria",1927,341,"False","False","2012-06-16 17:53:51","True","False",341,0.725925925925926,0.148148148148148
75,"07/10/2021",1413950576287571968,"  I don’t have any real insight into that, but I would say do your buying and selling online and educate yourself better about bitcoin. Do 100 hrs of independent education about it. Then you might start to really get a grip on it.",33455.9,"Your Brainstem ",1404,1928,"False","False","2017-05-22 03:06:46","True","False",1928,0.28125,0.225
79,"07/10/2021",1413950560068411392,"  The fake economist's argument is very strong. bitcoin ",33455.9,"",442,1247,"False","False","2020-04-12 03:17:31","True","False",1247,0.976666666666667,0.0316666666666667
94,"07/10/2021",1413950523313725440," Do crows collect shiny objects? It can be an old fiction, But new generation of these birds collect Bitcoin.Check out my latest nft  acrylic paintingscryptoartOpenSeaNFTbtc",33455.9,"",428,158,"False","False","2020-12-19 14:36:57","True","False",158,0.518181818181818,0.245454545454545
101,"07/10/2021",1413950506234433536,"People trading Shitcoins right now wants to become poor fast bitcoin and major only",33455.9,"",272,2128,"False","False","2019-07-14 10:32:17","False","False",2128,0.555952380952381,0.0580357142857143
103,"07/10/2021",1413950496210137088,"Really great charting tutorials from  on youtube.Following Trends With Fibonacci: Example On ETH  Charting BitcoinEthereum stonks tutorials",33455.9,"United States of America",29,126,"False","False","2020-06-15 14:20:52","True","False",126,0.75,0.8
106,"07/10/2021",1413950479688736768," Q2 2021 was the period of the greatest coordinated political attack on Bitcoin....and all it did was shake out those who were over leveraged and/or those whose time-preference was too high.",33455.9,"Plebnet",1674,2576,"False","False","2009-03-05 17:19:10","False","False",2576,0.546666666666667,0.386666666666667
111,"07/10/2021",1413950472189251584,"linkedin twitter facebook instagram tiktok socialmedia tumblr dogecoin birthday deal gift gifts giftideas shop shopping affiliatemarketing bitcoin popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - ",33455.9,"United States of America",67513,6454,"False","False","2012-06-25 04:38:20","False","False",6454,0.5,0.4
112,"07/10/2021",1413950471472132096," Bitcoin faces the fight of its life. It will make many wealthy and remove the wealth of millions.  Perhaps if Elon really understood it he would support it. At the moment it seems he hasn't studied it enough. So he falls short, feeding on the FUD of Bitcoin's enemies. Sabotage",33455.9,"United States of America",103,276,"False","False","2020-07-04 10:29:42","True","False",276,0.5,0.24
132,"07/10/2021",1413950434394390528,"Great job!Check out Kazan and see the reviews on Blockchain kazanio review complaint btc bitcoin crypto cryptocurrency cryptocurrencies invest investment brands reviews complaints reviewbetter ",33455.9,"",27,284,"False","False","2020-02-03 13:36:22","True","False",284,0.475,0.25
143,"07/10/2021",1413950403646050304," Nice project for crypto assets such as generating, holding coins and information about new coin airdrops .. I wish the owners and staff a healthy and successful.    MommyDogeCoin CoinGecko Doge BSC ETH BITCOIN AIRDROP GIVEAWAY",33455.9,"Samarinda,kalimantan timur",95,631,"False","False","2012-02-12 20:58:30","True","False",631,0.680909090909091,0.397272727272727
145,"07/10/2021",1413950394733146112,"  Bitcoin is beautiful",33455.9,"United States of America",55,540,"False","False","2017-12-11 13:12:50","True","False",540,1,0.85
146,"07/10/2021",1413950394707939328," I hope this project is a success, sir, and then it becomes one of the best cryptos, I am enthusiastic about participating in this and also supporting it,Good luck   BSC AMDTOKEN AIRDROPSMEDIA Airdrops Bitcoin ElonMusk",33455.9,"",62,1315,"False","False","2017-04-12 10:17:14","True","False",1315,0.3625,0.5375
