X,Date,TweetID,Text,BTC.Price,User.Location,User.follower.count,UserFollowingCount,User.Verified,Quote.Status.,AccountCreationDate,Default.Profile.Theme.,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
6,6/9/2021,1.40E+18,"Live Bitcoin Price: $35,251A HUGE increase of 10.86% in the last 24hrs! How much higher can it go!? Invest today with Binance and save 20% on buying fees FOREVER if you sign-up using the link below...Bitcoin Binance Crypto Doge",35751.51,United Kingdom,40151,7539,FALSE,FALSE,3/9/2011 18:59,FALSE,FALSE,7539,0.491666667,0.212215909
21,6/9/2021,1.40E+18," is an interesting character. I come from the western world so my views are rooted from that perspective. That said, this article from  seems to give a decent overview of El Presidente de ElSalvador more thoughts below bitcoin  ",35751.51,United States of America,16,131,FALSE,FALSE,7/22/2017 4:06,TRUE,FALSE,131,0.416666667,0.291666667
25,6/9/2021,1.40E+18, Please send another fud your fud pumping very fastbitcoin  ,35751.51,#Bitcoin,59,328,FALSE,FALSE,9/23/2020 15:08,TRUE,FALSE,328,0.3,0.2
35,6/9/2021,1.40E+18,New post (Mike Novogratz: Bitcoin Investors Waiting for a New Narrative Shift) has been published on Crypto Mainframe News  -  ,35751.51,United Kingdom,548,391,FALSE,FALSE,1/13/2018 14:27,TRUE,FALSE,391,0.454545455,0.136363636
43,6/9/2021,1.40E+18,Awesome Moment...imagine El Salvadore looking like Singapore or Hong Kong( per CCP ) in 30 years...ElSalvadore Bitcoin ,35751.51,United States of America,225,341,FALSE,TRUE,5/28/2009 20:27,TRUE,FALSE,341,1,1
51,6/9/2021,1.40E+18,"Wow, Bitcoin 1m candles look like someone raised half a million dollars to buy who could’ve seen that coming",35751.51,"Lamboland, GF",8556,1942,FALSE,FALSE,9/16/2014 17:23,FALSE,FALSE,1942,0.583333333,-0.033333333
52,6/9/2021,1.40E+18,Bitcoin sect exceptionalists in internet are software illiterates. Internet network software is full of bugs which makes it perfect for hackers as seen today. In 40 years of using internet I have seen numerous bugs especially when upgrading system software cutting company access. ,35751.51,France,14619,116,FALSE,TRUE,9/7/2011 23:16,FALSE,FALSE,116,0.79,0.15
55,6/9/2021,1.40E+18,thanks Elon Musk for this ! sent 11.000 doge got 110.000 back!  Awesome !eth $eth dogecoin ethereum $doge bitcoin $btc btc,35751.51,Canada,56,1352,FALSE,FALSE,4/25/2018 15:29,FALSE,FALSE,1352,0.4,0.416666667
78,6/9/2021,1.40E+18,"Article 7“Every economic agent must accept bitcoin as payment when offered to him by whoever acquires a good or service.”Lol. If this passes, you can move to El Salvador and double-spend legally all day long. Thanks, RBF.",35751.51,Tomorrow,902,803,FALSE,FALSE,3/11/2017 16:55,FALSE,FALSE,803,0.383333333,0.341666667
89,6/9/2021,1.40E+18,El Salvador’s legislative body passed a law that will make the nation the first in the world to deem bitcoin legal tender  via ,35751.51,United States of America,7372,103,FALSE,FALSE,7/20/2011 12:50,TRUE,FALSE,103,0.266666667,0.225
104,6/9/2021,1.40E+18," That's just another way of stating what legal tender is.   It will take some time for everyone (merchants) to get set up, but it will be faster than most think ... got a phone, got the ability to transact in bitcoin.   Don't be a sourpuss!  This is freedom and hope for ",35751.51,United States of America,1013,419,FALSE,FALSE,3/28/2015 12:55,FALSE,FALSE,419,0.35,0.4125
115,6/9/2021,1.40E+18,Also I always forget how social media works so yolo.btc bitcoin bnb crypto eth ethereum ada cryptocurrencies defi Bitcoiners ElSalvador ElonMusk,35751.51,United States of America,74,418,FALSE,FALSE,1/31/2014 6:26,FALSE,FALSE,418,0.066666667,0.033333333
120,6/9/2021,1.40E+18," Sorry ETH, but bitcoin hasn't hardforked to reverse a transaction",35751.51,in sie cloob,179,121,FALSE,FALSE,8/2/2010 22:29,FALSE,FALSE,121,1,-0.5
131,6/9/2021,1.40E+18, Yep. I was thinking that too… Bitcoin should not be a forced payment from one party to the other. It should simply be a legal option which both parties can agree to accept.,35751.51,Going for #1 all day every day,17891,1968,FALSE,FALSE,12/15/2011 19:46,FALSE,FALSE,1968,0.258333333,-0.075
143,6/9/2021,1.40E+18,Twitter folks be trynna knock Bitcoin for no reason and don’t even have 1 Bitcoin. People out here wish they had 1 Bitcoin and I’m people. Dude lost 7500 worth of Bitcoin. That’s $350Ms and he lost it. Imagine having the shit and not having access to it. Y’all tripping.,35751.51,United States of America,389,430,FALSE,FALSE,6/25/2009 15:37,FALSE,FALSE,430,0.45,0.05
148,6/9/2021,1.40E+18,"    I was early in XRB just FYI. Eventually I realized that Bitcoin is a base layer protocol on which whatever solutions that are needed will be built. Until USD collapses the world doesn’t even need a new tx currency. Does need a secure store of value, and PoW is important in that",35751.51,,170,160,FALSE,FALSE,4/22/2012 3:19,TRUE,FALSE,160,0.670909091,0.047272727
149,6/9/2021,1.40E+18,"The future, is ours.The future is nationalism first and crypto currencies.btc bitcoin ",35751.51,United States of America,32286,183,FALSE,TRUE,3/29/2016 0:44,FALSE,FALSE,183,0.194444444,0.083333333
164,6/9/2021,1.40E+18,Some facts about El Salvador:️Smallest country in Central America️Home to around 6.5 million people️Good coffee and surfing️Lots of volcanos️Became the first country to adopt Bitcoin as its legal tender,35751.51,info@hiveblockchain.com,15083,199,FALSE,FALSE,6/3/2017 17:58,TRUE,FALSE,199,0.261111111,0.15
