"X","Date","TweetID","Text","BTC.Price","User.Location","User.follower.count","UserFollowingCount","User.Verified","Quote.Status.","AccountCreationDate","Default.Profile.Theme.","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity"
9,"07/28/2021",1420502412733861888,"  Once again, bitcoin provides x-ray specs to see through all kind's of people's bullshit, charlatanism, and dunning-krugerism.",40022.14,"",42,380,"False","False","2009-08-22 05:22:45","True","False",380,0.9,0.6
34,"07/28/2021",1420502341573222400,"What we save , saves us Clean Renewable Energy Adopt $slw today solarwindtoken Bitcoin renewableenergy bscgame bnb solarenergy GreenEnergy CryptoNews BTC windenergy     ",40022.14,"Right Now At Earth 🌍",447,792,"False","False","2011-12-16 18:33:06","True","False",792,0.7,0.366666666666667
62,"07/28/2021",1.420502263186e+18,"A great place to hide your Bitcoin mining equipment when the world finally decides to give Bitcoin miners what they deserve ",40022.14,"United States of America",754,1134,"False","True","2008-01-30 17:07:27","True","False",1134,0.875,0.4
72,"07/28/2021",1420502240922583040,"  DaddyDoge DADDYDOGETOMARS DaddyDogeToken Bitcoin Ethereum Crypto Cryptocurrency Money Mars Rich ElonMusk BSC BNB Binance Bitmart Whitebit Coinbase Trending Wealth News Defi Decentralized Gains Pancakeswap Uniswap dogecoin dogeLMAO what a masterpeice",40022.14,"Cañada, España",305,490,"False","False","2016-10-23 12:59:30","True","False",490,0.75,0.375
77,"07/28/2021",1420502218369818624,"Technology &gt; politics.If you think about all of the significant leaps forward in human civilisation and prosperity, I bet all of them were enabled or catalyzed by breakthroughs in technology, not in politics. Technology keeps making the world better. Bitcoin is the next level ",40022.14,"United Kingdom",451,447,"False","True","2009-06-29 14:40:00","True","False",447,0.36875,0.21875
78,"07/28/2021",1420502214510977024," bitcoin is important &amp; so is your health, use code BTC15 for 15% off on all of our health supplements",40022.14,"",135,716,"False","False","2019-03-22 01:54:33","True","False",716,1,0.4
79,"07/28/2021",1420502208257437696," At this early stage of Bitcoin adoption and this high rate of monetary expansion, you'll still losing  over time.",40022.14,"United States of America",15660,469,"False","True","2018-02-25 20:30:06","True","False",469,0.42,0.13
89,"07/28/2021",1420502194369884160," bitcoin is important &amp; so is your health, use code BTC15 for 15% off on all of our health supplements",40022.14,"",135,716,"False","False","2019-03-22 01:54:33","True","False",716,1,0.4
95,"07/28/2021",1420502181225062400," Which tells me you don't know enough about the topic. Bitcoin transactions are tracked to the extreme, in a way no other currency in history has. There's zero ability for black ops, no ability to stealth create currency, and there's an open record of all transactions.",40022.14,"Weimar Republic",34446,488,"False","False","2010-07-14 00:00:03","True","False",488,0.561666666666667,-0.0458333333333333
97,"07/28/2021",1420502177953423360,"     bitcoin is important &amp; so is your health, use code BTC15 for 15% off on all of our health supplements",40022.14,"",135,716,"False","False","2019-03-22 01:54:33","True","False",716,1,0.4
98,"07/28/2021",1420502174614888448," Best project ever! I am very happy to be participating in this project. I hope this project will gain more popularity in the Future.   AirdropDetective OpenExhibition Bitcoin",40022.14,"",177,1816,"False","False","2020-06-03 18:01:30","True","False",1816,0.48125,0.625
99,"07/28/2021",1420502171775344640,"freelance freelancer freelancing freelancers   crypto cryptocurrency cryptocurrenices dogearmy dogecoin affiliatemarketing claim free btc eth Litecoin bitcoin doge Binance tronarmy ",40022.14,"United States of America",67816,6981,"False","False","2012-06-25 04:38:20","False","False",6981,0.8,0.4
104,"07/28/2021",1420502165559386112,"Anyone trading this Bitcoin price action is a mad man",40022.14,"United States of America",104,592,"False","False","2017-12-29 18:12:03","True","False",592,0.55,-0.2625
109,"07/28/2021",1420502156696752128,"Hey I joined a network called SurveyJ and earned $845 today! You get paid for surveys and posting on social media. Sign up with my link for an instant $40 signup bonus!  SurveyJ cashapp bitcoin",40022.14,"",38,133,"False","False","2020-07-17 18:24:24","True","False",133,0.366666666666667,0.0166666666666667
116,"07/28/2021",1420502140464795648,"linkedin giftsforkids twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift gifts giftideas shop shopping affiliatemarketing bitcoin popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - ",40022.14,"United States of America",67816,6981,"False","False","2012-06-25 04:38:20","False","False",6981,0.5,0.4
132,"07/28/2021",1.420502099629e+18,"  Bitcoin looks to have put in major support at 30k",40022.14,"Encinitas, CA",649,1650,"False","False","2014-07-02 18:14:24","False","False",1650,0.5,0.0625
138,"07/28/2021",1420502079294955520,"Buy BTC With Your Credit Card / Fast Crypto Exchange  Bitcoin BTC ETH XRP Cryptocurrency 17:51 ",40022.14,"",10264,3327,"False","False","2013-12-05 23:34:07","True","False",3327,0.6,0.2
154,"07/28/2021",1420502044620754944,"What Crypto do you think has the best chance in 3 to 5 years? If defi really is going to be a thing... I'm hedging on $link. How it integrates both worlds and the partnerships it has already. What's your pick? Bitcoin is the OG...so that ones a given.",40022.14,"United States of America",37,149,"False","False","2010-04-11 13:34:59","False","False",149,0.25,0.6
